scenario_id,seed,selected_idx,exhaustive_idx,holdout_objective,reference_objective,regret,exact
T53,1,1,1,3.689009209927621,3.689009209927621,0.0,1
T53,2,1,1,3.689009209927621,3.689009209927621,0.0,1
T53,3,1,1,3.689009209927621,3.689009209927621,0.0,1
T53,4,1,1,3.689009209927621,3.689009209927621,0.0,1
T54,0,0,0,1.429761098534335,1.429761098534335,0.0,1
T54,1,0,0,1.429761098534335,1.429761098534335,0.0,1
T54,2,0,0,1.429761098534335,1.429761098534335,0.0,1
T54,3,0,0,1.429761098534335,1.429761098534335,0.0,1
T54,4,0,0,1.429761098534335,1.429761098534335,0.0,1
T55,0,5,5,0.8843098911763467,0.8843098911763467,0.0,1
T55,1,5,5,0.8843098911763467,0.8843098911763467,0.0,1
T55,2,5,5,0.8843098911763467,0.8843098911763467,0.0,1
T55,3,5,5,0.8843098911763467,0.8843098911763467,0.0,1
T55,4,5,5,0.8843098911763467,0.8843098911763467,0.0,1
T56,0,1,1,1.416111795259147,1.416111795259147,0.0,1
T56,1,1,1,1.416111795259147,1.416111795259147,0.0,1
T56,2,1,1,1.416111795259147,1.416111795259147,0.0,1
T56,3,1,1,1.416111795259147,1.416111795259147,0.0,1
T56,4,1,1,1.416111795259147,1.416111795259147,0.0,1
T57,0,0,0,0.6696703072483065,0.6696703072483065,0.0,1
T57,1,0,0,0.6696703072483065,0.6696703072483065,0.0,1
T57,2,0,0,0.6696703072483065,0.6696703072483065,0.0,1
T57,3,0,0,0.6696703072483065,0.6696703072483065,0.0,1
T57,4,0,0,0.6696703072483065,0.6696703072483065,0.0,1
T58,0,0,0,0.4808820749739032,0.4808820749739032,0.0,1
T58,1,0,0,0.4808820749739032,0.4808820749739032,0.0,1
T58,2,0,0,0.4808820749739032,0.4808820749739032,0.0,1
T58,3,0,0,0.4808820749739032,0.4808820749739032,0.0,1
T58,4,0,0,0.4808820749739032,0.4808820749739032,0.0,1
T59,0,0,0,1.428497049009764,1.428497049009764,0.0,1
T59,1,0,0,1.428497049009764,1.428497049009764,0.0,1
T59,2,0,0,1.428497049009764,1.428497049009764,0.0,1
T59,3,0,0,1.428497049009764,1.428497049009764,0.0,1
T59,4,0,0,1.428497049009764,1.428497049009764,0.0,1
