scenario_id,rho,qH,tau,policy_idx,alpha_on,alpha_off,mean_B_H,mean_B_L,mean_W,mean_cloud_fraction,mean_op_cost,n,viol_H,viol_L,upper_H,upper_L,certified
BG04,0.7,0.5,2.0,157,36.0,10.0,0.2253747743479025,0.18615416838735044,0.28027664766157867,0.2601758593490827,0.3022173564983195,150,150,148,1.0,0.9983811729701603,0
BG04,0.7,0.5,2.0,158,36.0,12.0,0.22495250333918235,0.18676112125670175,0.2814043597327795,0.26306940875472745,0.3052800627146444,150,150,148,1.0,0.9983811729701603,0
BG04,0.7,0.5,2.0,159,36.0,14.0,0.22726135478278556,0.19331490869066692,0.2832191284965184,0.24795661920508802,0.2904394884795658,150,150,149,1.0,0.99983122885689,0
BG04,0.7,0.5,2.0,160,36.0,16.0,0.23074752470661755,0.19757059908266286,0.2831164018901828,0.23072266398630556,0.2731901242698329,150,150,148,1.0,0.9983811729701603,0
BG04,0.7,0.5,2.0,161,36.0,18.0,0.23271346258799067,0.20146215962189454,0.2832035546536758,0.22265984077307593,0.26514037397112733,150,150,148,1.0,0.9983811729701603,0
BG04,0.7,0.5,2.0,162,36.0,20.0,0.23128957090891655,0.19964935852531063,0.2834052756432884,0.2173226362392136,0.2598334275857068,150,150,149,1.0,0.99983122885689,0
BG04,0.7,0.5,2.0,163,36.0,22.0,0.23334414597636818,0.19791072718757177,0.28419660081448883,0.21850087954165956,0.2611303696638329,150,150,149,1.0,0.99983122885689,0
BG04,0.7,0.5,2.0,164,36.0,24.0,0.2339605309736407,0.202334814068478,0.2845768169842965,0.20977317107381221,0.25245969362145665,150,150,149,1.0,0.99983122885689,0
BG04,0.7,0.5,2.0,165,36.0,26.0,0.2373343827482396,0.20330377533428431,0.28538709565080383,0.20237286597050755,0.2451809303181281,150,150,150,1.0,1.0,0
BG04,0.7,0.5,2.0,166,36.0,28.0,0.23658314160627525,0.20587068231391334,0.28605509037163435,0.1952595871847675,0.23816785074051264,150,150,149,1.0,0.99983122885689,0
BG04,0.7,0.5,2.0,167,36.0,30.0,0.2367807031907994,0.2041029967862389,0.2845478050909214,0.19740592040683272,0.24008809117047092,150,150,150,1.0,1.0,0
BG04,0.7,0.5,2.0,168,36.0,32.0,0.23800775129688134,0.20365271065409782,0.2856121144468605,0.19321615136364179,0.23605796853067082,150,150,150,1.0,1.0,0
BG04,0.7,0.5,2.0,169,36.0,34.0,0.24019025568167648,0.21207421469506504,0.28541683409180263,0.17964098886573893,0.22245351397950933,150,150,150,1.0,1.0,0
BG04,0.7,0.5,2.0,170,36.0,36.0,0.23915842784162214,0.20950850055346323,0.2865158063400794,0.18655322411182562,0.22953059506283752,150,150,150,1.0,1.0,0
BG04,0.7,0.5,2.0,171,38.0,2.0,0.2188425032852796,0.18122318900449527,0.27763439458376915,0.2814249432357364,0.32307010242330175,150,150,148,1.0,0.9983811729701603,0
BG04,0.7,0.5,2.0,172,38.0,4.0,0.21505286915025398,0.1788843274532638,0.27504545780931533,0.29298169674054586,0.33423851541194316,150,150,148,1.0,0.9983811729701603,0
BG04,0.7,0.5,2.0,173,38.0,6.0,0.22003465547737533,0.18304019666956992,0.2768269285816877,0.27749541868170763,0.31901945796896075,150,150,149,1.0,0.99983122885689,0
BG04,0.7,0.5,2.0,174,38.0,8.0,0.22166143912131953,0.18849378566517258,0.27953750784024495,0.2659981044878589,0.30792873066389564,150,150,149,1.0,0.99983122885689,0
BG04,0.7,0.5,2.0,175,38.0,10.0,0.22708729821765425,0.19056030901704396,0.2805278200566486,0.2502514809772129,0.2923306539857102,150,150,148,1.0,0.9983811729701603,0
BG04,0.7,0.5,2.0,176,38.0,12.0,0.22647251115734227,0.18945598341266545,0.28202489481968634,0.2555904956761293,0.29789422989908226,150,150,147,1.0,0.9958563747187794,0
BG04,0.7,0.5,2.0,177,38.0,14.0,0.22806699705190692,0.19598522101887075,0.28396146293054164,0.24156100033829953,0.28415521977788083,150,150,148,1.0,0.9983811729701603,0
BG04,0.7,0.5,2.0,178,38.0,16.0,0.23087400517104906,0.19951343416355496,0.2832272140193391,0.22538047952114046,0.2678645616240413,150,150,148,1.0,0.9983811729701603,0
BG04,0.7,0.5,2.0,179,38.0,18.0,0.23179902766155938,0.2012506793306668,0.28289451352293765,0.22233024932905684,0.2647644263574974,150,150,148,1.0,0.9983811729701603,0
BG04,0.7,0.5,2.0,180,38.0,20.0,0.23005764115091046,0.19738744993765223,0.28265791908557003,0.2211035315424095,0.263502219405245,150,150,148,1.0,0.9983811729701603,0
BG04,0.7,0.5,2.0,181,38.0,22.0,0.23385705315418506,0.1992523169349225,0.2841615215834786,0.2162437347173963,0.25886796295491815,150,150,149,1.0,0.99983122885689,0
BG04,0.7,0.5,2.0,182,38.0,24.0,0.23404262308485074,0.20318203388808206,0.2852864627605515,0.20667075892771428,0.24946372834179703,150,150,149,1.0,0.99983122885689,0
BG04,0.7,0.5,2.0,183,38.0,26.0,0.2356676727793492,0.20209982650277714,0.2850914835398074,0.20425328724321687,0.24701700977418795,150,150,150,1.0,1.0,0
BG04,0.7,0.5,2.0,184,38.0,28.0,0.23650075036789725,0.2072709433978138,0.2856839533534223,0.1941919503174242,0.23704454332043756,150,150,149,1.0,0.99983122885689,0
BG04,0.7,0.5,2.0,185,38.0,30.0,0.23529158763110747,0.20364508144416957,0.2844971262702876,0.2009077371465345,0.24358230608707762,150,150,150,1.0,1.0,0
BG04,0.7,0.5,2.0,186,38.0,32.0,0.23770575976746347,0.20444421451917313,0.285884741310981,0.19281127636024833,0.23569398755689544,150,150,150,1.0,1.0,0
BG04,0.7,0.5,2.0,187,38.0,34.0,0.23885682587384538,0.20996337177179691,0.2850629735316877,0.18490261186389692,0.22766205789365007,150,150,149,1.0,0.99983122885689,0
BG04,0.7,0.5,2.0,188,38.0,36.0,0.23868551704357197,0.2096098235909227,0.28791692927532414,0.18470233501196104,0.2278898744032597,150,150,150,1.0,1.0,0
BG04,0.7,0.5,2.0,189,38.0,38.0,0.24048945667245494,0.2132947811593825,0.28888695745046666,0.1721688065314802,0.2155018501490502,150,150,150,1.0,1.0,0
BG05,0.7,0.8,0.5,0,2.0,2.0,0.22450563769728035,0.08123070757789085,0.28435898960670336,0.595551813822577,0.6382056622635827,150,150,102,1.0,0.7537304842875724,0
BG05,0.7,0.8,0.5,1,4.0,2.0,0.22652525639479373,0.08551952264681123,0.285003508482845,0.5754816514369966,0.6182321777094234,150,150,104,1.0,0.7659479938008387,0
BG05,0.7,0.8,0.5,2,4.0,4.0,0.22858274706078266,0.0928018940634877,0.2868606659026281,0.5568509869976074,0.5998800868830015,150,150,112,1.0,0.8140695630923855,0
BG05,0.7,0.8,0.5,3,6.0,2.0,0.2271295408613354,0.08604792640081733,0.28559493231025973,0.5720317145497195,0.6148709543962585,150,150,108,1.0,0.7901647311422533,0
BG05,0.7,0.8,0.5,4,6.0,4.0,0.22926270716396757,0.0950171302038865,0.28647131709991347,0.5509437959875032,0.5939144935524902,150,150,112,1.0,0.8140695630923855,0
BG05,0.7,0.8,0.5,5,6.0,6.0,0.22938978810870528,0.09679454153836967,0.2865940373003441,0.5403468335395282,0.5833359391345798,150,150,114,1.0,0.8258954526996672,0
BG05,0.7,0.8,0.5,6,8.0,2.0,0.22744754589760968,0.09050589651145295,0.285709809497329,0.5600240608511157,0.602880532275715,150,150,115,1.0,0.8317747490369354,0
BG05,0.7,0.8,0.5,7,8.0,4.0,0.22936178793710638,0.0987732848916882,0.28677718187732826,0.5381503187190223,0.5811668960006217,150,150,120,1.0,0.8608060007763415,0
BG05,0.7,0.8,0.5,8,8.0,6.0,0.22993873557427955,0.1004693231721557,0.2869013981306731,0.5281981011260239,0.5712333108456249,150,150,117,1.0,0.8434626615593066,0
BG05,0.7,0.8,0.5,9,8.0,8.0,0.23159308182419902,0.10070852793066533,0.28776375408115973,0.5235244519344638,0.5666890150466378,150,150,115,1.0,0.8317747490369354,0
BG05,0.7,0.8,0.5,10,10.0,2.0,0.2268523985891893,0.09091692412231366,0.285420760787689,0.5566513131866665,0.5994644273048199,150,150,113,1.0,0.8199935147291575,0
BG05,0.7,0.8,0.5,11,10.0,4.0,0.2296857827296968,0.09973519905983042,0.2865627467640996,0.5325892715945393,0.5755736836091543,150,150,120,1.0,0.8608060007763415,0
BG05,0.7,0.8,0.5,12,10.0,6.0,0.2311773739988423,0.10484246129506852,0.28748453777280125,0.5132013046584406,0.5563239853243609,150,150,120,1.0,0.8608060007763415,0
BG05,0.7,0.8,0.5,13,10.0,8.0,0.23180192781786702,0.10410857618358056,0.2874330207797902,0.5166036654184015,0.5597186185353701,150,150,117,1.0,0.8434626615593066,0
BG05,0.7,0.8,0.5,14,10.0,10.0,0.23231147561934543,0.10687273008706631,0.2887047835738382,0.5005091138860855,0.5438148314221612,150,150,115,1.0,0.8317747490369354,0
BG05,0.7,0.8,0.5,15,12.0,2.0,0.22725696443107665,0.09157196100947082,0.2855470163214352,0.5520075710077502,0.5948396234559654,150,150,113,1.0,0.8199935147291575,0
BG05,0.7,0.8,0.5,16,12.0,4.0,0.23018646963673442,0.09992212520291091,0.2872095469179645,0.5279419829350853,0.5710234149727801,150,150,118,1.0,0.8492697634871661,0
BG05,0.7,0.8,0.5,17,12.0,6.0,0.23112976390019493,0.10258351862509323,0.28751337150316814,0.5129055417293881,0.5560325474548633,150,150,118,1.0,0.8492697634871661,0
BG05,0.7,0.8,0.5,18,12.0,8.0,0.23229983727716738,0.10864498161293881,0.28834523354173947,0.5050178752012539,0.5482696602325147,150,150,120,1.0,0.8608060007763415,0
BG05,0.7,0.8,0.5,19,12.0,10.0,0.23274968700717238,0.10868031732848289,0.2893890510827013,0.4924441616297916,0.5358525192921968,150,150,118,1.0,0.8492697634871661,0
BG05,0.7,0.8,0.5,20,12.0,12.0,0.23376436552106328,0.11035152143830056,0.28803308985317067,0.491862115772408,0.5350670792503837,150,150,121,1.0,0.8665332141534924,0
BG05,0.7,0.8,0.5,21,14.0,2.0,0.22774892840269512,0.09312542178856088,0.2862031037351002,0.543332017132479,0.586262482692744,150,150,115,1.0,0.8317747490369354,0
BG05,0.7,0.8,0.5,22,14.0,4.0,0.23029163929983593,0.10162830316453811,0.2871594457243367,0.5242018220699839,0.5672757389286345,150,150,119,1.0,0.8550511836699326,0
BG05,0.7,0.8,0.5,23,14.0,6.0,0.2315358914509031,0.10460573192630117,0.28774964558191524,0.5104456847601271,0.5536081315974144,150,150,120,1.0,0.8608060007763415,0
BG05,0.7,0.8,0.5,24,14.0,8.0,0.23268181909248342,0.11290590594430173,0.28852046746472154,0.49263543485829187,0.5359135049780002,150,150,122,1.0,0.8722317344011091,0
BG05,0.7,0.8,0.5,25,14.0,10.0,0.23260492714108452,0.10870861700598834,0.28947611151666575,0.4905561433272155,0.5339775600547154,150,150,121,1.0,0.8665332141534924,0
BG05,0.7,0.8,0.5,26,14.0,12.0,0.23378507067111443,0.11520143275616299,0.28847636126683013,0.48161607840250953,0.5248875325925341,150,150,125,1.0,0.8891426679824252,0
BG05,0.7,0.8,0.5,27,14.0,14.0,0.23576215412941248,0.12595463601242168,0.2897491902497906,0.4509469260206476,0.4944093045581162,150,150,131,1.0,0.9219854745695966,0
BG05,0.7,0.8,0.5,28,16.0,2.0,0.22872232204047657,0.0976687261044593,0.2864818143720997,0.5329749909725852,0.5759472631284,150,150,121,1.0,0.8665332141534924,0
BG05,0.7,0.8,0.5,29,16.0,4.0,0.23035033978702585,0.1025740309525489,0.28753282751499437,0.5206363108383626,0.5637662349656118,150,150,121,1.0,0.8665332141534924,0
BG05,0.7,0.8,0.5,30,16.0,6.0,0.2331359910667867,0.10825757745196223,0.28801056589161106,0.4974315185768056,0.5406331034605472,150,150,127,1.0,0.9002480485844134,0
BG05,0.7,0.8,0.5,31,16.0,8.0,0.23243847010776544,0.11392575924569016,0.2883587625792032,0.48848140123606676,0.5317352156229473,150,150,122,1.0,0.8722317344011091,0
BG05,0.7,0.8,0.5,32,16.0,10.0,0.23303035153893187,0.1137590958936705,0.28990435489596067,0.48016513901953883,0.5236507922539331,150,150,127,1.0,0.9002480485844134,0
BG05,0.7,0.8,0.5,33,16.0,12.0,0.23486047305792074,0.12160550867982774,0.28910107484140124,0.46732525793121305,0.5106904191574233,150,150,131,1.0,0.9219854745695966,0
BG05,0.7,0.8,0.5,34,16.0,14.0,0.23565282192357265,0.1263742649685997,0.2896716969123138,0.4463260535553612,0.4897768080922083,150,150,135,1.0,0.9429425651637531,0
BG05,0.7,0.8,0.5,35,16.0,16.0,0.2351656835265692,0.12152604838864282,0.28972187639552743,0.45531310936502273,0.4987713908243518,150,150,134,1.0,0.9377894259935293,0
BG05,0.7,0.8,0.5,36,18.0,2.0,0.22925811526886325,0.099512661735827,0.28677270667958044,0.5276715738549669,0.5706874798569039,150,150,122,1.0,0.8722317344011091,0
BG05,0.7,0.8,0.5,37,18.0,4.0,0.2310619546546338,0.10493159007038237,0.28818679454329554,0.5117027858697405,0.5549308050512348,150,150,125,1.0,0.8891426679824252,0
BG05,0.7,0.8,0.5,38,18.0,6.0,0.23284049085093977,0.1092229271562409,0.2881953351825697,0.49644117228159196,0.5396704725589774,150,150,127,1.0,0.9002480485844134,0
BG05,0.7,0.8,0.5,39,18.0,8.0,0.23276104580644566,0.11524038151304215,0.2890592647559891,0.48257661331247437,0.5259355030258729,150,150,127,1.0,0.9002480485844134,0
BG05,0.7,0.8,0.5,40,18.0,10.0,0.23364007003157033,0.11704142643166184,0.29052058519750595,0.4703373796696851,0.5139154674493109,150,150,134,1.0,0.9377894259935293,0
BG05,0.7,0.8,0.5,41,18.0,12.0,0.23576155893214804,0.12274775930860943,0.28983109477752467,0.4593506980471211,0.5028253622637497,150,150,132,1.0,0.9273065333032355,0
BG05,0.7,0.8,0.5,42,18.0,14.0,0.236134968832579,0.12683983495036832,0.29031139420380014,0.44298506448154246,0.4865317736121125,150,150,139,1.0,0.9628253852180945,0
BG05,0.7,0.8,0.5,43,18.0,16.0,0.23598315821425384,0.12327063928119288,0.29033025929990364,0.44707109424322483,0.49062063313821036,150,150,135,1.0,0.9429425651637531,0
BG05,0.7,0.8,0.5,44,18.0,18.0,0.23918859464293424,0.13151284042242822,0.2909105794343052,0.4210343593303479,0.4646709462454936,150,150,141,1.0,0.972200022205544,0
BG05,0.7,0.8,0.5,45,20.0,2.0,0.22973536538825157,0.10321580712257175,0.2869344181470647,0.519784393606243,0.5628245563283026,150,150,121,1.0,0.8665332141534924,0
BG05,0.7,0.8,0.5,46,20.0,4.0,0.23185303328583237,0.106690847999083,0.28865461079135474,0.5028937783791525,0.5461919699978557,150,150,125,1.0,0.8891426679824252,0
BG05,0.7,0.8,0.5,47,20.0,6.0,0.23321685030801584,0.10976439643402543,0.28842956305421885,0.492137661014026,0.5354020954721589,150,150,128,1.0,0.9057449151374255,0
BG05,0.7,0.8,0.5,48,20.0,8.0,0.23325647837277425,0.11453482476920196,0.28957596110088607,0.4777958693286458,0.5212322634937788,150,150,126,1.0,0.8947133221604362,0
BG05,0.7,0.8,0.5,49,20.0,10.0,0.23385021477782544,0.11726777495407793,0.2901779816022117,0.46842400473520845,0.5119507019755403,150,150,133,1.0,0.9325758603520913,0
BG05,0.7,0.8,0.5,50,20.0,12.0,0.2357962316086116,0.12554690288212253,0.29009796726867376,0.4532999065555475,0.4968146016458485,150,150,131,1.0,0.9219854745695966,0
BG05,0.7,0.8,0.5,51,20.0,14.0,0.23692156704424464,0.12857157667403563,0.2907758252978869,0.43485921760326873,0.4784755913979518,150,150,138,1.0,0.9579797352998276,0
BG05,0.7,0.8,0.5,52,20.0,16.0,0.23652526093310286,0.12612435421769164,0.29082275960528664,0.43649910278687787,0.4801225167276709,150,150,135,1.0,0.9429425651637531,0
BG05,0.7,0.8,0.5,53,20.0,18.0,0.23953100227208854,0.13282911998122965,0.291603140633198,0.4160464378284898,0.45978690892346946,150,150,141,1.0,0.972200022205544,0
BG05,0.7,0.8,0.5,54,20.0,20.0,0.2390781275004236,0.1299030581490855,0.29125834044127513,0.4062575051715212,0.4499462562377126,150,150,138,1.0,0.9579797352998276,0
BG05,0.7,0.8,0.5,55,22.0,2.0,0.2316848774370223,0.1082382353835844,0.2883932894334673,0.5048771765296376,0.5481361699446576,150,150,120,1.0,0.8608060007763415,0
BG05,0.7,0.8,0.5,56,22.0,4.0,0.23263631117706723,0.10729768636797504,0.28911349090431987,0.4957477715489737,0.5391147951846217,150,150,126,1.0,0.8947133221604362,0
BG05,0.7,0.8,0.5,57,22.0,6.0,0.2339461979143588,0.11170398158308972,0.2893109765417847,0.4848878768033495,0.5282845232846171,150,150,127,1.0,0.9002480485844134,0
BG05,0.7,0.8,0.5,58,22.0,8.0,0.2345686807754213,0.12023189549407491,0.29004333127283377,0.4594207589830588,0.5029272586739838,150,150,127,1.0,0.9002480485844134,0
BG05,0.7,0.8,0.5,59,22.0,10.0,0.23374290667450343,0.11635516220476201,0.2906231492935936,0.4708819136434988,0.514475386037538,150,150,136,1.0,0.9480298277055218,0
BG05,0.7,0.8,0.5,60,22.0,12.0,0.23634039059879972,0.12864758684317384,0.29064596883632454,0.44517011772776965,0.4887670130532183,150,150,130,1.0,0.9166161933604736,0
BG05,0.7,0.8,0.5,61,22.0,14.0,0.23623469993476892,0.12813742897638403,0.2906888641664323,0.43822529233646396,0.4818286219614288,150,150,134,1.0,0.9377894259935293,0
BG05,0.7,0.8,0.5,62,22.0,16.0,0.2367871612065637,0.12901949615988142,0.29128960867550224,0.42975349899460924,0.47344694029593465,150,150,136,1.0,0.9480298277055218,0
BG05,0.7,0.8,0.5,63,22.0,18.0,0.24007695489739034,0.13590460580178523,0.2919499065785861,0.40944352277387236,0.45323600876066034,150,150,143,1.0,0.9810344303654225,0
BG05,0.7,0.8,0.5,64,22.0,20.0,0.23985671678425727,0.13560869680880586,0.29174764073237347,0.3933272066766922,0.4370893527865482,150,150,139,1.0,0.9628253852180945,0
BG05,0.7,0.8,0.5,65,22.0,22.0,0.23966507428084138,0.1346247591339312,0.29275704134802777,0.39500273327880614,0.43891628948101036,150,150,139,1.0,0.9628253852180945,0
BG05,0.7,0.8,0.5,66,24.0,2.0,0.23183699136508465,0.11013073201294961,0.288542065914495,0.49977630562369785,0.5430576155108721,150,150,123,1.0,0.8779003724223797,0
BG05,0.7,0.8,0.5,67,24.0,4.0,0.23294866610309123,0.11022429673830562,0.28906785417952174,0.48925647052721694,0.532616648654145,150,150,127,1.0,0.9002480485844134,0
BG05,0.7,0.8,0.5,68,24.0,6.0,0.23380916874406604,0.11083999304430542,0.28891604986775915,0.4820631128122392,0.5254005202924031,150,150,128,1.0,0.9057449151374255,0
BG05,0.7,0.8,0.5,69,24.0,8.0,0.2344806815469979,0.12134959721784706,0.2898535333566258,0.45549421530679307,0.49897224531028694,150,150,129,1.0,0.9112017677435141,0
BG05,0.7,0.8,0.5,70,24.0,10.0,0.23387325726329322,0.11568208824856391,0.2900287843792348,0.4693487289652025,0.5128530466220877,150,150,134,1.0,0.9377894259935293,0
BG05,0.7,0.8,0.5,71,24.0,12.0,0.2364151546601639,0.12686625042493224,0.29075630761032567,0.44183693056914175,0.4854503767106905,150,150,128,1.0,0.9057449151374255,0
BG05,0.7,0.8,0.5,72,24.0,14.0,0.23668873337247778,0.12811152277956825,0.2902205665835234,0.43632886302495744,0.47986194801248594,150,150,132,1.0,0.9273065333032355,0
BG05,0.7,0.8,0.5,73,24.0,16.0,0.2372052616343118,0.13094151167043522,0.2913936681854183,0.4229526389216294,0.4666616891494421,150,150,136,1.0,0.9480298277055218,0
BG05,0.7,0.8,0.5,74,24.0,18.0,0.24017495561837962,0.1386993787889371,0.2922230695726224,0.39963928836331336,0.44347274879920673,150,150,141,1.0,0.972200022205544,0
BG05,0.7,0.8,0.5,75,24.0,20.0,0.23996243648416055,0.13534716437622032,0.2924524789932541,0.3907901944614279,0.43465806631041604,150,150,139,1.0,0.9628253852180945,0
BG05,0.7,0.8,0.5,76,24.0,22.0,0.2401577605961,0.13714121184914665,0.29329280024594395,0.39006066465368766,0.4340545846905793,150,150,140,1.0,0.9675702718413236,0
BG05,0.7,0.8,0.5,77,24.0,24.0,0.2413158171838607,0.14208531225803375,0.2936094795807656,0.3727261467353889,0.4167675686725037,150,150,140,1.0,0.9675702718413236,0
BG05,0.7,0.8,0.5,78,26.0,2.0,0.23236700376934938,0.1120914334890129,0.28933758583618474,0.492773243653009,0.5361738815284368,150,150,124,1.0,0.8835378266393749,0
BG05,0.7,0.8,0.5,79,26.0,4.0,0.23321644945424083,0.1108467235823015,0.2892206101426268,0.4845011573088622,0.5278842488302562,150,150,128,1.0,0.9057449151374255,0
BG05,0.7,0.8,0.5,80,26.0,6.0,0.23443603121615827,0.11566720672258365,0.28858723773678574,0.47207788680660506,0.5153659724671229,150,150,131,1.0,0.9219854745695966,0
BG05,0.7,0.8,0.5,81,26.0,8.0,0.23469638169545295,0.12436901297937525,0.28982680228856894,0.4504597831080942,0.49393380345137944,150,150,134,1.0,0.9377894259935293,0
BG05,0.7,0.8,0.5,82,26.0,10.0,0.23390841896618417,0.11638083615463356,0.2902482323382403,0.46798286565271013,0.5115201005034462,150,150,135,1.0,0.9429425651637531,0
BG05,0.7,0.8,0.5,83,26.0,12.0,0.23668951472619038,0.12967266662219884,0.2910297396683495,0.4344619477921902,0.4781164087424426,150,150,130,1.0,0.9166161933604736,0
BG05,0.7,0.8,0.5,84,26.0,14.0,0.2370659353828764,0.13042586011480212,0.29007820019747976,0.42988685608830984,0.47339858611793184,150,150,132,1.0,0.9273065333032355,0
BG05,0.7,0.8,0.5,85,26.0,16.0,0.2378925852392898,0.13214942667868163,0.29143732343390993,0.4153393875858821,0.45905498610096857,150,150,135,1.0,0.9429425651637531,0
BG05,0.7,0.8,0.5,86,26.0,18.0,0.24006623354247683,0.1390037760040999,0.292376389843572,0.3970885929904398,0.4409450514669756,150,150,140,1.0,0.9675702718413236,0
BG05,0.7,0.8,0.5,87,26.0,20.0,0.23926211473875791,0.13253356528390042,0.2924378639763426,0.3942576770109771,0.4381233566074284,150,150,138,1.0,0.9579797352998276,0
BG05,0.7,0.8,0.5,88,26.0,22.0,0.2404665695850765,0.1412703038401005,0.2938079196434473,0.3789668442881145,0.4230380322346316,150,150,142,1.0,0.97669618980353,0
BG05,0.7,0.8,0.5,89,26.0,24.0,0.24109121555999857,0.14422742045449993,0.29322843639329593,0.36729536057631945,0.41127962603531387,150,150,140,1.0,0.9675702718413236,0
BG05,0.7,0.8,0.5,90,26.0,26.0,0.2407068204717128,0.14372558008712252,0.2928917586761113,0.3688062017412814,0.41273996554269815,150,150,142,1.0,0.97669618980353,0
BG05,0.7,0.8,0.5,91,28.0,2.0,0.23249574677319138,0.11343098325421214,0.289373533131059,0.48994749199136245,0.5333535219610214,150,150,126,1.0,0.8947133221604362,0
BG05,0.7,0.8,0.5,92,28.0,4.0,0.2333898250518838,0.11278694812872435,0.2895494030087731,0.47848600516333306,0.5219184156146491,150,150,126,1.0,0.8947133221604362,0
BG05,0.7,0.8,0.5,93,28.0,6.0,0.23492392417963937,0.11953698838706549,0.28912114638341907,0.4619766053308304,0.5053447772883433,150,150,135,1.0,0.9429425651637531,0
BG05,0.7,0.8,0.5,94,28.0,8.0,0.23510444619177776,0.1264189507441952,0.29043431007512555,0.4482379118103228,0.4918030583215915,150,150,136,1.0,0.9480298277055218,0
BG05,0.7,0.8,0.5,95,28.0,10.0,0.23453426370349542,0.12073442404343453,0.29068909958024086,0.4574746312787724,0.5010779962158085,150,150,135,1.0,0.9429425651637531,0
BG05,0.7,0.8,0.5,96,28.0,12.0,0.2376563657505767,0.12851957649769535,0.291643594570621,0.4292047717325378,0.472951310918131,150,150,131,1.0,0.9219854745695966,0
BG05,0.7,0.8,0.5,97,28.0,14.0,0.23692118288922473,0.13142108002206437,0.29059188444487405,0.42201801503799874,0.46560679770472985,150,150,135,1.0,0.9429425651637531,0
BG05,0.7,0.8,0.5,98,28.0,16.0,0.2381127175383034,0.13201129846562826,0.29141892484369225,0.4132071802285602,0.4569200189551141,150,150,134,1.0,0.9377894259935293,0
BG05,0.7,0.8,0.5,99,28.0,18.0,0.24085956802012268,0.1421326553298498,0.2922715807552722,0.3882503245731102,0.432091061686401,150,150,142,1.0,0.97669618980353,0
BG05,0.7,0.8,0.5,100,28.0,20.0,0.2404368394343133,0.13769301446220042,0.2929578598949349,0.3812027201965203,0.4251463991807605,150,150,142,1.0,0.97669618980353,0
BG05,0.7,0.8,0.5,101,28.0,22.0,0.24048117569066194,0.1441372206513532,0.2936649196343665,0.3742777433478739,0.4183274812930288,150,150,142,1.0,0.97669618980353,0
BG05,0.7,0.8,0.5,102,28.0,24.0,0.24219269599659488,0.14619014830947458,0.29343029389089725,0.3582887469617487,0.4023032910453833,150,150,142,1.0,0.97669618980353,0
BG05,0.7,0.8,0.5,103,28.0,26.0,0.2418116243357226,0.14513042349863844,0.29352512107758,0.3635996300831085,0.40762839824474556,150,150,143,1.0,0.9810344303654225,0
BG05,0.7,0.8,0.5,104,28.0,28.0,0.2435978340528657,0.1553207567683145,0.2945191277735502,0.3361206209086003,0.38029849007463273,150,150,144,1.0,0.985181478885102,0
BG05,0.7,0.8,0.5,105,30.0,2.0,0.23191419492322163,0.11463987088617379,0.28993706135135083,0.4873696876698201,0.5308602468725228,150,150,127,1.0,0.9002480485844134,0
BG05,0.7,0.8,0.5,106,30.0,4.0,0.23376158634838062,0.1149273412667363,0.2893743081757665,0.4734610808892533,0.5168672271156184,150,150,127,1.0,0.9002480485844134,0
BG05,0.7,0.8,0.5,107,30.0,6.0,0.23472157197065827,0.1213019791612498,0.28925360055057725,0.4566255059024839,0.5000135459850706,150,150,139,1.0,0.9628253852180945,0
BG05,0.7,0.8,0.5,108,30.0,8.0,0.2355274881415002,0.1272056738179433,0.29073905240720344,0.4428128304187315,0.4864236882798121,150,150,136,1.0,0.9480298277055218,0
