original_scenario_id,base_rho,base_tau,regime,K,rho,qH,tau,boundary_selected_from_150_replays,selection_exact_certifiable_policies,selection_best_policy_upper,method,init_seed,selected_idx,selected_alpha_on,selected_alpha_off,evidence_n,n,viol_H,viol_L,upper_H,upper_L,certified,mean_B_H,mean_B_L,mean_op_cost,final_1200_certified,decision_reversal
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,DR-BGS,2,35,16.0,16.0,1200,1200,311,4,0.28494612847810885,0.008512483409091042,0,0.01193537184447441,0.011083685168409308,0.10602341676019619,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,DR-BGS,3,35,16.0,16.0,50,50,15,0,0.4460823256611783,0.07112173646419764,0,0.014398938401758574,0.011318331655311908,0.0937879758059852,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,DR-BGS,3,35,16.0,16.0,100,100,29,0,0.3892659589074483,0.03621669264517641,0,0.01259453824451499,0.011162415570567985,0.10418096424061123,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,DR-BGS,3,35,16.0,16.0,150,150,43,0,0.366108864325284,0.02429259716610854,0,0.012916150025457984,0.011189518894499402,0.10466566236581619,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,DR-BGS,3,35,16.0,16.0,300,300,76,0,0.30650737113282744,0.01222097469429355,0,0.011934064061165872,0.010706105565934645,0.1029522583862532,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,DR-BGS,3,35,16.0,16.0,600,600,155,1,0.2953268661609411,0.009250772279374587,0,0.011888879775539488,0.010855800351177572,0.10623066051892041,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,DR-BGS,3,35,16.0,16.0,1200,1200,311,4,0.28494612847810885,0.008512483409091042,0,0.01193537184447441,0.011083685168409308,0.10602341676019619,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,DR-BGS,4,35,16.0,16.0,50,50,15,0,0.4460823256611783,0.07112173646419764,0,0.014398938401758574,0.011318331655311908,0.0937879758059852,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,DR-BGS,4,35,16.0,16.0,100,100,29,0,0.3892659589074483,0.03621669264517641,0,0.01259453824451499,0.011162415570567985,0.10418096424061123,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,DR-BGS,4,35,16.0,16.0,150,150,43,0,0.366108864325284,0.02429259716610854,0,0.012916150025457984,0.011189518894499402,0.10466566236581619,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,DR-BGS,4,35,16.0,16.0,300,300,76,0,0.30650737113282744,0.01222097469429355,0,0.011934064061165872,0.010706105565934645,0.1029522583862532,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,DR-BGS,4,35,16.0,16.0,600,600,155,1,0.2953268661609411,0.009250772279374587,0,0.011888879775539488,0.010855800351177572,0.10623066051892041,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,DR-BGS,4,35,16.0,16.0,1200,1200,311,4,0.28494612847810885,0.008512483409091042,0,0.01193537184447441,0.011083685168409308,0.10602341676019619,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,0,30,16.0,6.0,50,50,11,0,0.3596118885657894,0.07112173646419764,0,0.011234687385851651,0.008889467726103712,0.10943194491340433,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,0,30,16.0,6.0,100,100,24,0,0.3357354892709986,0.03621669264517641,0,0.011424495972583337,0.010537589751806098,0.11538246920406978,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,0,30,16.0,6.0,150,150,46,0,0.3871002965818771,0.02429259716610854,0,0.012552092085129016,0.010724221178815763,0.11269308197201766,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,0,30,16.0,6.0,300,300,79,0,0.31702511942524764,0.01222097469429355,0,0.011997502074868384,0.01034509342243207,0.11055525820427946,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,0,30,16.0,6.0,600,600,172,1,0.32467256305761877,0.009250772279374587,0,0.012504375176272724,0.010943041954512775,0.11222226395848803,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,0,30,16.0,6.0,1200,1200,330,3,0.30121090279713963,0.007288522609490111,0,0.012227997734692214,0.011148511858655714,0.11219231173369636,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,1,30,16.0,6.0,50,50,11,0,0.3596118885657894,0.07112173646419764,0,0.011234687385851651,0.008889467726103712,0.10943194491340433,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,1,30,16.0,6.0,100,100,24,0,0.3357354892709986,0.03621669264517641,0,0.011424495972583337,0.010537589751806098,0.11538246920406978,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,1,30,16.0,6.0,150,150,46,0,0.3871002965818771,0.02429259716610854,0,0.012552092085129016,0.010724221178815763,0.11269308197201766,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,1,30,16.0,6.0,300,300,79,0,0.31702511942524764,0.01222097469429355,0,0.011997502074868384,0.01034509342243207,0.11055525820427946,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,1,30,16.0,6.0,600,600,172,1,0.32467256305761877,0.009250772279374587,0,0.012504375176272724,0.010943041954512775,0.11222226395848803,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,1,30,16.0,6.0,1200,1200,330,3,0.30121090279713963,0.007288522609490111,0,0.012227997734692214,0.011148511858655714,0.11219231173369636,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,2,30,16.0,6.0,50,50,11,0,0.3596118885657894,0.07112173646419764,0,0.011234687385851651,0.008889467726103712,0.10943194491340433,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,2,30,16.0,6.0,100,100,24,0,0.3357354892709986,0.03621669264517641,0,0.011424495972583337,0.010537589751806098,0.11538246920406978,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,2,30,16.0,6.0,150,150,46,0,0.3871002965818771,0.02429259716610854,0,0.012552092085129016,0.010724221178815763,0.11269308197201766,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,2,30,16.0,6.0,300,300,79,0,0.31702511942524764,0.01222097469429355,0,0.011997502074868384,0.01034509342243207,0.11055525820427946,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,2,30,16.0,6.0,600,600,172,1,0.32467256305761877,0.009250772279374587,0,0.012504375176272724,0.010943041954512775,0.11222226395848803,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,2,30,16.0,6.0,1200,1200,330,3,0.30121090279713963,0.007288522609490111,0,0.012227997734692214,0.011148511858655714,0.11219231173369636,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,3,35,16.0,16.0,50,50,15,0,0.4460823256611783,0.07112173646419764,0,0.014398938401758574,0.011318331655311908,0.0937879758059852,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,3,35,16.0,16.0,100,100,29,0,0.3892659589074483,0.03621669264517641,0,0.01259453824451499,0.011162415570567985,0.10418096424061123,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,3,35,16.0,16.0,150,150,43,0,0.366108864325284,0.02429259716610854,0,0.012916150025457984,0.011189518894499402,0.10466566236581619,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,3,35,16.0,16.0,300,300,76,0,0.30650737113282744,0.01222097469429355,0,0.011934064061165872,0.010706105565934645,0.1029522583862532,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,3,35,16.0,16.0,600,600,155,1,0.2953268661609411,0.009250772279374587,0,0.011888879775539488,0.010855800351177572,0.10623066051892041,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,3,35,16.0,16.0,1200,1200,311,4,0.28494612847810885,0.008512483409091042,0,0.01193537184447441,0.011083685168409308,0.10602341676019619,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,4,30,16.0,6.0,50,50,11,0,0.3596118885657894,0.07112173646419764,0,0.011234687385851651,0.008889467726103712,0.10943194491340433,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,4,30,16.0,6.0,100,100,24,0,0.3357354892709986,0.03621669264517641,0,0.011424495972583337,0.010537589751806098,0.11538246920406978,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,4,30,16.0,6.0,150,150,46,0,0.3871002965818771,0.02429259716610854,0,0.012552092085129016,0.010724221178815763,0.11269308197201766,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,4,30,16.0,6.0,300,300,79,0,0.31702511942524764,0.01222097469429355,0,0.011997502074868384,0.01034509342243207,0.11055525820427946,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,4,30,16.0,6.0,600,600,172,1,0.32467256305761877,0.009250772279374587,0,0.012504375176272724,0.010943041954512775,0.11222226395848803,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Guarded-GP,4,30,16.0,6.0,1200,1200,330,3,0.30121090279713963,0.007288522609490111,0,0.012227997734692214,0.011148511858655714,0.11219231173369636,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Risk-screen-oracle,-1,4,6.0,4.0,50,50,8,0,0.2911263065951108,0.07112173646419764,0,0.008676177440931566,0.007645582224488997,0.19363493078108593,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Risk-screen-oracle,-1,4,6.0,4.0,100,100,20,0,0.2918426890886281,0.03621669264517641,0,0.009810771704258519,0.008446830009566522,0.19478350433428415,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Risk-screen-oracle,-1,4,6.0,4.0,150,150,32,0,0.2876066226106646,0.02429259716610854,0,0.009606084976601583,0.008417134040259748,0.19448277154636187,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Risk-screen-oracle,-1,4,6.0,4.0,300,300,63,0,0.26052066129868573,0.01222097469429355,0,0.009497132766573454,0.008156770899389272,0.19015253373836985,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Risk-screen-oracle,-1,4,6.0,4.0,600,600,131,1,0.25356819149682985,0.009250772279374587,0,0.009802488917421411,0.008360651780842089,0.18866689368200779,0,0
BG01,0.7,0.5,near_boundary_harder,40.0,0.1,0.2,0.5,1,0,0.3092774317482905,Risk-screen-oracle,-1,4,6.0,4.0,1200,1200,257,4,0.23848108359545112,0.008512483409091042,0,0.009781492633284943,0.00878051453983971,0.18728979524010364,0,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0003076923076923077,0.00011512885830548848,0.040205239907182645,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.00015384615384615385,0.00011638795856450893,0.03779938575465018,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.00010256410256410257,7.759197237633929e-05,0.03546669466626925,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.0001232662611972957,9.463638841446664e-05,0.03754014109697379,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,600,600,1,0,0.009250772279374587,0.006129271330669258,1,0.00024436943159488573,0.00010727150793485356,0.03804175751162477,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,1200,1200,2,0,0.006007480796118043,0.003069346108100284,1,0.00019547885986415515,0.00016018436327827932,0.03857349488423496,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,0,7,8.0,4.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0003076923076923077,0.00011512885830548848,0.04091398937108278,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,0,7,8.0,4.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.00015384615384615385,0.00023067367285022324,0.03807817827550946,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,0,7,8.0,4.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.00010256410256410257,0.00022975585787355813,0.0368101261142242,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,0,7,8.0,4.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.00012396048869564688,0.00021757224158450476,0.038148018125831164,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,0,7,8.0,4.0,600,600,1,0,0.009250772279374587,0.006129271330669258,1,0.00021012873172398966,0.0001687014981335015,0.03900675491876655,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,0,7,8.0,4.0,1200,1200,1,0,0.004634201514946463,0.003069346108100284,1,0.00016815760330383142,0.00020344900241305925,0.03842593834685893,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,1,7,8.0,4.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0003076923076923077,0.00011512885830548848,0.04091398937108278,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,1,7,8.0,4.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.00015384615384615385,0.00023067367285022324,0.03807817827550946,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,1,7,8.0,4.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.00010256410256410257,0.00022975585787355813,0.0368101261142242,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,1,7,8.0,4.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.00012396048869564688,0.00021757224158450476,0.038148018125831164,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,1,7,8.0,4.0,600,600,1,0,0.009250772279374587,0.006129271330669258,1,0.00021012873172398966,0.0001687014981335015,0.03900675491876655,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,1,7,8.0,4.0,1200,1200,1,0,0.004634201514946463,0.003069346108100284,1,0.00016815760330383142,0.00020344900241305925,0.03842593834685893,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,2,7,8.0,4.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0003076923076923077,0.00011512885830548848,0.04091398937108278,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,2,7,8.0,4.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.00015384615384615385,0.00023067367285022324,0.03807817827550946,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,2,7,8.0,4.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.00010256410256410257,0.00022975585787355813,0.0368101261142242,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,2,7,8.0,4.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.00012396048869564688,0.00021757224158450476,0.038148018125831164,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,2,7,8.0,4.0,600,600,1,0,0.009250772279374587,0.006129271330669258,1,0.00021012873172398966,0.0001687014981335015,0.03900675491876655,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,2,7,8.0,4.0,1200,1200,1,0,0.004634201514946463,0.003069346108100284,1,0.00016815760330383142,0.00020344900241305925,0.03842593834685893,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,3,7,8.0,4.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0003076923076923077,0.00011512885830548848,0.04091398937108278,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,3,7,8.0,4.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.00015384615384615385,0.00023067367285022324,0.03807817827550946,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,3,7,8.0,4.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.00010256410256410257,0.00022975585787355813,0.0368101261142242,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,3,7,8.0,4.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.00012396048869564688,0.00021757224158450476,0.038148018125831164,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,3,7,8.0,4.0,600,600,1,0,0.009250772279374587,0.006129271330669258,1,0.00021012873172398966,0.0001687014981335015,0.03900675491876655,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,3,7,8.0,4.0,1200,1200,1,0,0.004634201514946463,0.003069346108100284,1,0.00016815760330383142,0.00020344900241305925,0.03842593834685893,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,4,7,8.0,4.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0003076923076923077,0.00011512885830548848,0.04091398937108278,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,4,7,8.0,4.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.00015384615384615385,0.00023067367285022324,0.03807817827550946,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,4,7,8.0,4.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.00010256410256410257,0.00022975585787355813,0.0368101261142242,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,4,7,8.0,4.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.00012396048869564688,0.00021757224158450476,0.038148018125831164,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,4,7,8.0,4.0,600,600,1,0,0.009250772279374587,0.006129271330669258,1,0.00021012873172398966,0.0001687014981335015,0.03900675491876655,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,DR-BGS,4,7,8.0,4.0,1200,1200,1,0,0.004634201514946463,0.003069346108100284,1,0.00016815760330383142,0.00020344900241305925,0.03842593834685893,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,0,20,12.0,12.0,50,50,1,0,0.1064695457114999,0.07112173646419764,0,0.0007838827838827838,0.0006544710835249757,0.020806262276703555,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,0,20,12.0,12.0,100,100,1,0,0.054459385392080645,0.03621669264517641,1,0.0003919413919413919,0.0005179896728722961,0.020112587632660217,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,0,20,12.0,12.0,150,150,1,0,0.03658316774058025,0.02429259716610854,1,0.00032418734305526755,0.00045833831598340185,0.019077475642919377,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,0,20,12.0,12.0,300,300,2,0,0.02387349757217365,0.01222097469429355,1,0.00026449222753443716,0.00030402159384441285,0.020475586937495485,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,0,20,12.0,12.0,600,600,3,0,0.014542042139563288,0.006129271330669258,1,0.0002635678674957645,0.0002168954893932006,0.02147027970824932,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,0,20,12.0,12.0,1200,1200,4,0,0.008512483409091042,0.003069346108100284,1,0.00023086801251101592,0.00021619156504535715,0.02048895689197007,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,50,50,1,0,0.1064695457114999,0.07112173646419764,0,0.0007838827838827838,0.0006544710835249757,0.020806262276703555,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,100,100,1,0,0.054459385392080645,0.03621669264517641,1,0.0003919413919413919,0.0005179896728722961,0.020112587632660217,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,150,150,1,0,0.03658316774058025,0.02429259716610854,1,0.00032418734305526755,0.00045833831598340185,0.019077475642919377,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,300,300,2,0,0.02387349757217365,0.01222097469429355,1,0.00026449222753443716,0.00030402159384441285,0.020475586937495485,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,600,600,3,0,0.014542042139563288,0.006129271330669258,1,0.0002635678674957645,0.0002168954893932006,0.02147027970824932,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,1200,1200,4,0,0.008512483409091042,0.003069346108100284,1,0.00023086801251101592,0.00021619156504535715,0.02048895689197007,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,2,20,12.0,12.0,50,50,1,0,0.1064695457114999,0.07112173646419764,0,0.0007838827838827838,0.0006544710835249757,0.020806262276703555,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,2,20,12.0,12.0,100,100,1,0,0.054459385392080645,0.03621669264517641,1,0.0003919413919413919,0.0005179896728722961,0.020112587632660217,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,2,20,12.0,12.0,150,150,1,0,0.03658316774058025,0.02429259716610854,1,0.00032418734305526755,0.00045833831598340185,0.019077475642919377,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,2,20,12.0,12.0,300,300,2,0,0.02387349757217365,0.01222097469429355,1,0.00026449222753443716,0.00030402159384441285,0.020475586937495485,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,2,20,12.0,12.0,600,600,3,0,0.014542042139563288,0.006129271330669258,1,0.0002635678674957645,0.0002168954893932006,0.02147027970824932,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,2,20,12.0,12.0,1200,1200,4,0,0.008512483409091042,0.003069346108100284,1,0.00023086801251101592,0.00021619156504535715,0.02048895689197007,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,3,19,12.0,10.0,50,50,1,0,0.1064695457114999,0.07112173646419764,0,0.0007838827838827838,0.0006544710835249757,0.02109031333718206,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,3,19,12.0,10.0,100,100,1,0,0.054459385392080645,0.03621669264517641,1,0.0003919413919413919,0.0005179896728722961,0.020322556734996833,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,3,19,12.0,10.0,150,150,1,0,0.03658316774058025,0.02429259716610854,1,0.00032418734305526755,0.00045833831598340185,0.0191033646705463,1,0
BG01,0.7,0.5,interior_safer,40.0,0.05,0.2,0.5,1,190,0.0242925971661085,Guarded-GP,3,19,12.0,10.0,300,300,2,0,0.02387349757217365,0.01222097469429355,1,0.00026449222753443716,0.00030402159384441285,0.020624207808292615,1,0
