scenario_id,policy_idx,alpha_on,alpha_off,train_score,train_score_se,train_op_cost,train_W,train_B_H,train_B_L,train_cloud_fraction,diffusion_score,diffusion_W,diffusion_B_H,diffusion_B_L,diffusion_cloud_fraction
R15H02,173,38.0,6.0,11.438973806826288,1.590155215946186,0.2840812636011117,0.3375181477014202,0.1972535191869499,0.16370149151744537,0.23345354144589872,7.974814319357997,0.3206252335346856,0.14105070647865578,0.13340112439988375,0.20616272239733113
R15H02,174,38.0,8.0,11.96769168976734,1.5409452731992646,0.26991296866412096,0.35142827961468,0.2052493029897617,0.170856340904318,0.21719872672191895,8.013905805201635,0.321207112853062,0.14165741111310054,0.13397492603722713,0.20335566187410656
R15H02,175,38.0,10.0,10.72251203087941,1.5239780787588568,0.2863859578563073,0.3402467910911851,0.18283740103209364,0.1637312090592222,0.23534893919262959,8.059593946068603,0.32199362563605016,0.14236019104297998,0.13463959285138558,0.2004934930464855
R15H02,176,38.0,12.0,10.216508200531477,1.508970912542508,0.2970179747616333,0.33056483803088754,0.17167494573057693,0.16580555495035113,0.24743324905700015,8.113949692786235,0.32304618872081603,0.14318882044338657,0.13542328489248331,0.1975860444591176
R15H02,177,38.0,14.0,11.732121047553603,1.1198942883636285,0.26565834210101813,0.3323081254162445,0.19942233744790064,0.17476729165287766,0.21581212328858146,8.17906837022472,0.3244221087520795,0.14417336143761314,0.1363544357358827,0.19464826731359636
R15H02,178,38.0,16.0,11.071085984973786,1.6644856584324257,0.26343159903071134,0.33273636110097676,0.18730026820568715,0.17122271110649726,0.2135211448655648,8.25703744874556,0.3261709650151274,0.14534381913245523,0.13746142856109347,0.19169227614866005
R15H02,179,38.0,18.0,11.77500094742238,1.6825576841934682,0.27142495809667305,0.3558924358002418,0.19926342034238834,0.17603865659861564,0.21804109272663671,8.349825928947842,0.3283302380288727,0.1467285796760832,0.13877112582827503,0.1887248928738514
R15H02,180,38.0,20.0,11.60292099305194,1.2803817524165044,0.27215251094504483,0.3529179547583123,0.20114153447084993,0.16277525025178138,0.21921481773129803,8.459162567647592,0.33092124900836134,0.1483526672773651,0.14030724124224406,0.18574619158320183
R15H02,181,38.0,22.0,10.913780891765596,1.0436844873502318,0.26260265652361625,0.3484844645302409,0.1847051124116318,0.1698867930565808,0.21032998684408008,8.586402786727366,0.3339453889847467,0.1502358096547467,0.14208857005063616,0.18274909462959388
R15H02,182,38.0,24.0,10.541178260835773,1.1910411022189402,0.2630592651668301,0.3439810625547383,0.1811146579344061,0.16020996727099315,0.21146210578361932,8.732368978479887,0.3373803501725981,0.15239006868693758,0.1441269212972793,0.1797200656615315
R15H02,183,38.0,26.0,12.694702718723198,1.6778588521692737,0.23915458468364725,0.36279622726689076,0.2129885675686984,0.18939665010379284,0.1847351505936136,8.897127312849962,0.34117586055689564,0.15481643932201533,0.14642438511093342,0.17664126544699277
R15H02,184,38.0,28.0,13.889149172651718,1.4659074850880263,0.2222603847472541,0.37406216199815817,0.23112247094395863,0.20553826203532677,0.1661510604475304,9.07963403243729,0.34524836380790314,0.15749929768783824,0.14896935746852108,0.17349474410377094
R15H02,185,38.0,30.0,12.966269207838112,1.9858138775258924,0.22462846412159168,0.36995964074142357,0.21672445834359577,0.193547221402841,0.16913451801037818,9.277136200583094,0.34947424831065266,0.16039673252507633,0.15173043655560475,0.17026970597058455
R15H02,186,38.0,32.0,12.341244169658799,1.7641242530642853,0.25860410619085994,0.36201872213059727,0.20690313466017307,0.18687416652296426,0.20430129787127038,9.484166116396281,0.35368209281278606,0.163424030885241,0.15464687425146698,0.16697477318297516
R15H02,187,38.0,34.0,13.012598622374968,1.5948196349328516,0.21497124724867026,0.36132883740446603,0.21620569666632375,0.19936712709050566,0.1607719216380004,9.69104822690295,0.35764713180675917,0.1664293351872339,0.1576137792631659,0.16365881250692163
