scenario_id,rho,qH,tau,policy_idx,alpha_on,alpha_off,n,viol_H,viol_L,upper_H,upper_L,certified,mean_B_H,mean_B_L,mean_W,mean_cloud_fraction,mean_op_cost,p95_B_H,p95_B_L
R15H04,0.7,0.5,2.0,18,12.0,8.0,150,149,134,0.99983122885689,0.9377894259935293,0,0.17601333384379525,0.1320607708012038,0.3424260119516857,0.3529008283893649,0.4042647301821178,0.3205336856862017,0.2570492483404919
R15H04,0.7,0.5,2.0,19,12.0,10.0,150,148,130,0.9983811729701603,0.9166161933604736,0,0.17234248261781626,0.12802952473672488,0.33689805257953803,0.3672044117601032,0.417739119647034,0.31982142857142853,0.27164301970848836
R15H04,0.7,0.5,2.0,20,12.0,12.0,150,150,135,1.0,0.9429425651637531,0,0.17679967846028635,0.1315619767739908,0.34162732322499834,0.3484360134386307,0.3996801119223804,0.34388052452646917,0.2678235206216378
R15H04,0.7,0.5,2.0,21,14.0,2.0,150,148,118,0.9983811729701603,0.8492697634871661,0,0.16159302420433802,0.11977406372701767,0.3209599735517438,0.41013207453284545,0.458276070565607,0.34933764750666146,0.2804939516129032
R15H04,0.7,0.5,2.0,22,14.0,4.0,150,149,124,0.99983122885689,0.8835378266393749,0,0.16586233514717572,0.12038413349643226,0.33068084581879764,0.38875897258689035,0.4383610994597099,0.3185670047655247,0.2510826771653543
R15H04,0.7,0.5,2.0,23,14.0,6.0,150,150,140,1.0,0.9675702718413236,0,0.1743484348052773,0.1309327468590598,0.3376592863084486,0.36454956457684723,0.4151984575231145,0.3424692622950819,0.26001590668080576
R15H04,0.7,0.5,2.0,24,14.0,8.0,150,150,132,1.0,0.9273065333032355,0,0.16638974495340203,0.1192405928436374,0.33241599277196066,0.38864344205295204,0.43850584096874606,0.3330628191242456,0.2423632208630192
R15H04,0.7,0.5,2.0,25,14.0,10.0,150,150,133,1.0,0.9325758603520913,0,0.17558378302674016,0.13399246667301526,0.33992822124759225,0.35556681607298146,0.4065560492601203,0.3463414860279253,0.2651053013798112
R15H04,0.7,0.5,2.0,26,14.0,12.0,150,150,136,1.0,0.9480298277055218,0,0.17813080429147946,0.1337675474460239,0.34291634368358964,0.34347875509695985,0.39491620664949834,0.32515895278167356,0.24252286175363097
R15H04,0.7,0.5,2.0,27,14.0,14.0,150,150,139,1.0,0.9628253852180945,0,0.18136635012933872,0.13697053923491667,0.3471090360999932,0.3377370096440945,0.3898033650590934,0.3402529623219278,0.26201942054156463
R15H04,0.7,0.5,2.0,28,16.0,2.0,150,150,133,1.0,0.9325758603520913,0,0.17002741588813555,0.12388876739486898,0.33112299365126063,0.3899436186550573,0.43961206770274636,0.33218165868142235,0.26073640167364015
R15H04,0.7,0.5,2.0,29,16.0,4.0,150,149,135,0.99983122885689,0.9429425651637531,0,0.17339045024454391,0.13043141906209577,0.33814903670679114,0.36899846023548266,0.4197208157415013,0.3285002635740643,0.2584177927927923
R15H04,0.7,0.5,2.0,30,16.0,6.0,150,150,125,1.0,0.8891426679824252,0,0.16607661802030824,0.11720564301955048,0.33115586005268793,0.3842562757725291,0.4339296547804323,0.32375233208955206,0.25719760781671147
R15H04,0.7,0.5,2.0,31,16.0,8.0,150,149,139,0.99983122885689,0.9628253852180945,0,0.17178450814097257,0.13295978706094744,0.33916782787477623,0.3600293503230025,0.4109045245042189,0.3095726495726495,0.266080159547092
R15H04,0.7,0.5,2.0,32,16.0,10.0,150,150,137,1.0,0.9530447797605528,0,0.17901612583630763,0.1367087090351436,0.34165852364218907,0.33926819785630663,0.39051697640263505,0.33722553662586874,0.2784696799023749
R15H04,0.7,0.5,2.0,33,16.0,12.0,150,150,137,1.0,0.9530447797605528,0,0.1818120599551255,0.1375652319655093,0.3505716474341696,0.3380635629883784,0.39064931010350384,0.3464280764280763,0.2647771317829456
R15H04,0.7,0.5,2.0,34,16.0,14.0,150,150,133,1.0,0.9325758603520913,0,0.18065021668914377,0.13954723585226556,0.34701537621166684,0.33015160132963844,0.38220390776138846,0.33066429418742577,0.26362662221693034
R15H04,0.7,0.5,2.0,35,16.0,16.0,150,150,136,1.0,0.9480298277055218,0,0.18244294235351652,0.1428055106213022,0.35093661611553717,0.3273017389983344,0.3799422314156649,0.3498891625615764,0.2722641509433962
R15H04,0.7,0.5,2.0,36,18.0,2.0,150,149,130,0.99983122885689,0.9166161933604736,0,0.1646426626908761,0.12192913070569703,0.3291165318515016,0.39162914991289893,0.4409966296906242,0.3220622119815668,0.2549937626695771
R15H04,0.7,0.5,2.0,37,18.0,4.0,150,149,137,0.99983122885689,0.9530447797605528,0,0.1743659759589148,0.1314432086874689,0.3311142373982232,0.3556738351662046,0.40534097077593806,0.3284345713923179,0.25722953680203037
R15H04,0.7,0.5,2.0,38,18.0,6.0,150,150,134,1.0,0.9377894259935293,0,0.17567655834772694,0.13348833868764284,0.34270738880450685,0.35460409507090285,0.40601020339157884,0.33716476367498666,0.2425067506750675
R15H04,0.7,0.5,2.0,39,18.0,8.0,150,149,136,0.99983122885689,0.9480298277055218,0,0.17623724271594937,0.1328634962754432,0.336520764399042,0.3579340504399047,0.408412165099761,0.34463208360267183,0.28786537230637926
R15H04,0.7,0.5,2.0,40,18.0,10.0,150,150,143,1.0,0.9810344303654225,0,0.18394215679108453,0.1364980752186591,0.3498481666917564,0.3391558962103603,0.3916331212141237,0.3463860103626942,0.25703042723365493
R15H04,0.7,0.5,2.0,41,18.0,12.0,150,150,135,1.0,0.9429425651637531,0,0.18530002051153305,0.14194334073116924,0.3510281325921905,0.32732292199799445,0.379977141886823,0.3540851196023609,0.29509943181818177
R15H04,0.7,0.5,2.0,42,18.0,14.0,150,149,139,0.99983122885689,0.9628253852180945,0,0.1841103681096071,0.1382810613316854,0.35258708457856036,0.3357788457693088,0.3886669084560928,0.34280442804428013,0.29129332206255265
R15H04,0.7,0.5,2.0,43,18.0,16.0,150,149,142,0.99983122885689,0.97669618980353,0,0.1866096069824543,0.1412860603017649,0.35488737261706915,0.32602978327793264,0.37926288917049306,0.32932920400632554,0.24841062801932365
R15H04,0.7,0.5,2.0,44,18.0,18.0,150,150,144,1.0,0.985181478885102,0,0.1891868296037174,0.1458036495600178,0.36019786822008265,0.31109103627810375,0.36512071651111616,0.33666311300639634,0.2639860139860138
R15H04,0.7,0.5,2.0,45,20.0,2.0,150,149,132,0.99983122885689,0.9273065333032355,0,0.16734130180934012,0.12646526643408196,0.33011964590684156,0.3900243373108386,0.4395422841968648,0.3326148315803487,0.2581234618539786
R15H04,0.7,0.5,2.0,46,20.0,4.0,150,150,142,1.0,0.97669618980353,0,0.17229054722643178,0.1294471602340369,0.33602383508308925,0.37176690979667093,0.4221704850591344,0.31626481681034485,0.25501012145748975
R15H04,0.7,0.5,2.0,47,20.0,6.0,150,150,135,1.0,0.9429425651637531,0,0.17693695932434234,0.1335455519286145,0.3469313333126475,0.3572298635709073,0.40926956356780436,0.3299054719744375,0.24888756637978365
R15H04,0.7,0.5,2.0,48,20.0,8.0,150,150,137,1.0,0.9530447797605528,0,0.17768731344155947,0.1346743683919345,0.34205043603078233,0.35129072270192685,0.40259828810654424,0.31183074477192096,0.2596658545074835
R15H04,0.7,0.5,2.0,49,20.0,10.0,150,150,136,1.0,0.9480298277055218,0,0.17429924616042466,0.13062916053009843,0.34067759246332324,0.35606390924751236,0.40716554811701083,0.34139371381306854,0.27964743589743585
R15H04,0.7,0.5,2.0,50,20.0,12.0,150,150,137,1.0,0.9530447797605528,0,0.17761581539475832,0.13697044121297833,0.34214703294583076,0.3349215391055273,0.38624359404740194,0.36229885057471245,0.29123062015503876
R15H04,0.7,0.5,2.0,51,20.0,14.0,150,150,143,1.0,0.9810344303654225,0,0.1894981730520921,0.14660398022677654,0.35573649498674653,0.31610925861596634,0.36946973286397833,0.378484555984556,0.3014965986394557
R15H04,0.7,0.5,2.0,52,20.0,16.0,150,150,143,1.0,0.9810344303654225,0,0.18783553045585075,0.1392437923821335,0.35792145476346265,0.3280771164262772,0.38176533464079654,0.3287179487179485,0.259922480620155
R15H04,0.7,0.5,2.0,53,20.0,18.0,150,150,143,1.0,0.9810344303654225,0,0.19113514371652224,0.14827643438850743,0.35999112561739205,0.3035633471872021,0.35756201602981097,0.34440356744704553,0.2975290697674417
R15H04,0.7,0.5,2.0,54,20.0,20.0,150,150,140,1.0,0.9675702718413236,0,0.1951492223284714,0.15174869830134002,0.3625776727468614,0.2967376291672496,0.3511242800792788,0.3619046213194771,0.2938299232736573
R15H04,0.7,0.5,2.0,55,22.0,2.0,150,150,135,1.0,0.9429425651637531,0,0.17085729816927853,0.13215401068951535,0.33476810248592553,0.3680322016544839,0.4182474170273728,0.3372608572239568,0.2596027846027845
R15H04,0.7,0.5,2.0,56,22.0,4.0,150,149,135,0.99983122885689,0.9429425651637531,0,0.1782412023352304,0.1405193476576904,0.3441235701066026,0.34990287234248074,0.4015214078584712,0.3541256157635468,0.28034517766497447
R15H04,0.7,0.5,2.0,57,22.0,6.0,150,149,136,0.99983122885689,0.9480298277055218,0,0.1791968370340391,0.13565322048355266,0.3426382970216179,0.34557516454754234,0.396970909100785,0.3191697761194028,0.2630002598752598
R15H04,0.7,0.5,2.0,58,22.0,8.0,150,150,137,1.0,0.9530447797605528,0,0.17906533919559503,0.13114359878707926,0.34460958108314543,0.35451499423551414,0.4062064313979859,0.34162718047635005,0.2509475065616797
R15H04,0.7,0.5,2.0,59,22.0,10.0,150,150,140,1.0,0.9675702718413236,0,0.17478908209613592,0.12992534378647952,0.34282506221108017,0.35721509968861875,0.4086388590202808,0.3287214522392845,0.24386654095956406
R15H04,0.7,0.5,2.0,60,22.0,12.0,150,150,141,1.0,0.972200022205544,0,0.1808139688809698,0.13593668537586326,0.34557311687344927,0.3288304800127163,0.3806664475437337,0.342985202396967,0.27253103640675114
R15H04,0.7,0.5,2.0,61,22.0,14.0,150,150,139,1.0,0.9628253852180945,0,0.18631298986585573,0.14074723513406118,0.35470718790231676,0.32712548477452885,0.38033156295987636,0.35746165043108247,0.25934146341463415
R15H04,0.7,0.5,2.0,62,22.0,16.0,150,150,142,1.0,0.97669618980353,0,0.18260065940606035,0.1415072364569328,0.35036754190307495,0.32595985969235547,0.37851499097781677,0.3455436173856608,0.2792860470533425
R15H04,0.7,0.5,2.0,63,22.0,18.0,150,150,142,1.0,0.97669618980353,0,0.19155882496984347,0.14616308557716096,0.3614772123214226,0.30704259402763073,0.3612641758758441,0.3536636636636636,0.30746799431009925
R15H04,0.7,0.5,2.0,64,22.0,20.0,150,150,144,1.0,0.985181478885102,0,0.20162788130662324,0.1552211092824444,0.36590529022080925,0.28205267041782056,0.33693846395094196,0.3526495928242653,0.300147935202283
R15H04,0.7,0.5,2.0,65,22.0,22.0,150,150,145,1.0,0.9890898135310887,0,0.19361453449366497,0.1516994464587153,0.36544835016536137,0.2990671819698006,0.3538844344946048,0.34181884292178405,0.28314406229720956
R15H04,0.7,0.5,2.0,66,24.0,2.0,150,149,134,0.99983122885689,0.9377894259935293,0,0.1720042892656127,0.12968630403088469,0.337619436492801,0.38095411142411695,0.431597026898037,0.3285714285714285,0.2798808945065629
R15H04,0.7,0.5,2.0,67,24.0,4.0,150,150,139,1.0,0.9628253852180945,0,0.17510130758747722,0.13057190861487902,0.338587649369162,0.36231781003760505,0.41310595744297934,0.3318059039166503,0.24535178072625696
R15H04,0.7,0.5,2.0,68,24.0,6.0,150,150,142,1.0,0.97669618980353,0,0.17911705661235783,0.14024098470384905,0.34567101972668335,0.3406229609713503,0.3924736139303528,0.33111652835985345,0.27651109259038764
R15H04,0.7,0.5,2.0,69,24.0,8.0,150,150,140,1.0,0.9675702718413236,0,0.18051633169586095,0.13779682597471796,0.3437292112902611,0.3463726582478978,0.39793203994143694,0.32676619851292327,0.2686322101656195
R15H04,0.7,0.5,2.0,70,24.0,10.0,150,150,141,1.0,0.972200022205544,0,0.17705299028512386,0.12915007176338886,0.3416025656026813,0.35186605682786876,0.4031064416682709,0.3221461187214611,0.23292876560733272
R15H04,0.7,0.5,2.0,71,24.0,12.0,150,150,144,1.0,0.985181478885102,0,0.1883583302415066,0.1496491191457609,0.35077322463103555,0.3061961932028582,0.3588121768975135,0.33585104088016315,0.2682151908169349
R15H04,0.7,0.5,2.0,72,24.0,14.0,150,149,143,0.99983122885689,0.9810344303654225,0,0.18747262446271803,0.1449005641078712,0.35456178865414056,0.3118045173244788,0.3649887856225999,0.3459093680146312,0.2662622850122849
R15H04,0.7,0.5,2.0,73,24.0,16.0,150,149,138,0.99983122885689,0.9579797352998276,0,0.18619320279962476,0.1420158273250112,0.35473910635980793,0.3248972278085916,0.37810809376256277,0.37260262725779963,0.27298271953840264
R15H04,0.7,0.5,2.0,74,24.0,18.0,150,150,142,1.0,0.97669618980353,0,0.1886148461269539,0.14431678516882282,0.35724144467521707,0.3203529173336207,0.3739391340349033,0.3517832681017611,0.27177604593929444
R15H04,0.7,0.5,2.0,75,24.0,20.0,150,150,143,1.0,0.9810344303654225,0,0.19095468071157276,0.14774361283990445,0.35668975476566295,0.30137554352919127,0.35487900674404066,0.3441839986581683,0.27312481337712735
R15H04,0.7,0.5,2.0,76,24.0,22.0,150,150,147,1.0,0.9958563747187794,0,0.19827978205144162,0.1571525191791722,0.36665023673065134,0.2878437930487426,0.3428413285583403,0.35691913868393277,0.2883636363636363
R15H04,0.7,0.5,2.0,77,24.0,24.0,150,150,145,1.0,0.9890898135310887,0,0.20497879546133219,0.1603975328975874,0.37215878997889507,0.27208002019518435,0.3279038386920186,0.37321832579185515,0.28338732183793464
R15H04,0.7,0.5,2.0,78,26.0,2.0,150,150,135,1.0,0.9429425651637531,0,0.17441219485759304,0.1303855154733413,0.3398446012328917,0.37045542556154537,0.4214321157464791,0.3608137726244343,0.27552913688840003
R15H04,0.7,0.5,2.0,79,26.0,4.0,150,149,132,0.99983122885689,0.9273065333032355,0,0.17875070555087552,0.13494974266466764,0.3475482161427893,0.3639758963162255,0.41610812873764386,0.3117954638055136,0.2758229166666667
R15H04,0.7,0.5,2.0,80,26.0,6.0,150,150,139,1.0,0.9628253852180945,0,0.17544061329187352,0.12980565069629957,0.3395759121335331,0.3597526761980686,0.4106890630180986,0.3093383038210624,0.24485922176526406
R15H04,0.7,0.5,2.0,81,26.0,8.0,150,150,142,1.0,0.97669618980353,0,0.17676940825146104,0.13113826441354096,0.34094852765284095,0.3498191003971873,0.40096137954511346,0.3281563706563704,0.2623690783113116
R15H04,0.7,0.5,2.0,82,26.0,10.0,150,150,137,1.0,0.9530447797605528,0,0.18304057111074779,0.14447913586774552,0.35039261010061645,0.32486042167434337,0.37741931318943583,0.332530181086519,0.29409916201117314
R15H04,0.7,0.5,2.0,83,26.0,12.0,150,150,142,1.0,0.97669618980353,0,0.18257868421998835,0.1370694451293527,0.3544957044472571,0.33567857499368253,0.3888529306607711,0.3377770138044109,0.2624999999999996
R15H04,0.7,0.5,2.0,84,26.0,14.0,150,150,146,1.0,0.9926874536019917,0,0.189857547369159,0.14352577260008692,0.3572176440732023,0.3081199565034608,0.36170260311444113,0.34606066044508255,0.27983469202898525
R15H04,0.7,0.5,2.0,85,26.0,16.0,150,150,141,1.0,0.972200022205544,0,0.18791794153169625,0.1391274873367349,0.35839548620842054,0.32327382358710166,0.37703314651836467,0.3242277992277991,0.24786762009534286
R15H04,0.7,0.5,2.0,86,26.0,18.0,150,150,142,1.0,0.97669618980353,0,0.1875734467266534,0.14450567295576192,0.3570087451769415,0.319885866125978,0.3734371779025192,0.3423701045404899,0.27050729442970817
R15H04,0.7,0.5,2.0,87,26.0,20.0,150,150,144,1.0,0.985181478885102,0,0.20379319964979414,0.16402742303957882,0.37156650047198314,0.2704106811843577,0.3261456562551551,0.35259813384813343,0.2975654392191659
R15H04,0.7,0.5,2.0,88,26.0,22.0,150,150,146,1.0,0.9926874536019917,0,0.1935548459175144,0.15235529769792885,0.3629900119779286,0.3005547008631054,0.35500320265979457,0.33657845210158227,0.2920737816017443
R15H04,0.7,0.5,2.0,89,26.0,24.0,150,150,146,1.0,0.9926874536019917,0,0.19722718849453777,0.1508968785670056,0.3654037480603851,0.2923792142710213,0.347189776480079,0.33865697044716075,0.26543805838033674
R15H04,0.7,0.5,2.0,90,26.0,26.0,150,150,146,1.0,0.9926874536019917,0,0.20855245094195451,0.1665249446021904,0.3829443536649657,0.2644244845641194,0.32186613761386423,0.3516535536816744,0.30195664414414414
R15H04,0.7,0.5,2.0,91,28.0,2.0,150,149,135,0.99983122885689,0.9429425651637531,0,0.17945613685061615,0.13525623072588444,0.3380388827027294,0.36040437929769564,0.411110211703105,0.33629032258064506,0.29028469353578207
R15H04,0.7,0.5,2.0,92,28.0,4.0,150,150,137,1.0,0.9530447797605528,0,0.17628275607517804,0.1326815997937772,0.3371488208630129,0.35751350222860895,0.40808582535806087,0.3232936868032149,0.2759533267130088
R15H04,0.7,0.5,2.0,93,28.0,6.0,150,150,142,1.0,0.97669618980353,0,0.18301756910020117,0.14263898085517876,0.3524347629114483,0.33136489125583124,0.3842301056925485,0.3522610673295603,0.2794297156587905
R15H04,0.7,0.5,2.0,94,28.0,8.0,150,150,137,1.0,0.9530447797605528,0,0.18511136246484172,0.14225709791671576,0.3450061867688,0.32613517024160676,0.37788609825692676,0.3530849753694581,0.2770635016267019
R15H04,0.7,0.5,2.0,95,28.0,10.0,150,150,137,1.0,0.9530447797605528,0,0.18207462482861975,0.14079310123460853,0.3482680623042365,0.32793776725418655,0.38017797659982205,0.3372972972972972,0.2675314685314685
R15H04,0.7,0.5,2.0,96,28.0,12.0,150,150,142,1.0,0.97669618980353,0,0.1894208343995916,0.14654353874557846,0.35882541183205185,0.3166476434348331,0.37047145520964087,0.3421874999999999,0.2822157581464169
R15H04,0.7,0.5,2.0,97,28.0,14.0,150,150,139,1.0,0.9628253852180945,0,0.18760259133329688,0.1439754489997622,0.3552360587325861,0.3134207091333296,0.36670611794321756,0.3333333333333333,0.2815854102237584
R15H04,0.7,0.5,2.0,98,28.0,16.0,150,150,144,1.0,0.985181478885102,0,0.18790747214876924,0.14233061782433246,0.35377826295650366,0.3235067182177825,0.37657345766125805,0.3333333333333333,0.2690463140586462
R15H04,0.7,0.5,2.0,99,28.0,18.0,150,150,144,1.0,0.985181478885102,0,0.19483219253196604,0.15392273467389228,0.36979094753655445,0.29670704610472154,0.3521756882352046,0.3389807555238774,0.30163043478260837
R15H04,0.7,0.5,2.0,100,28.0,20.0,150,150,143,1.0,0.9810344303654225,0,0.18996961959718367,0.14759730765119727,0.3551844447867065,0.30551352340084376,0.35879119011884975,0.3310074810140929,0.2772522522522522
R15H04,0.7,0.5,2.0,101,28.0,22.0,150,150,143,1.0,0.9810344303654225,0,0.19997329829876345,0.15626568144959796,0.3718359279230152,0.2930754995704734,0.34885088875892567,0.3517274535809018,0.27692682926829265
R15H04,0.7,0.5,2.0,102,28.0,24.0,150,150,143,1.0,0.9810344303654225,0,0.1993573448236444,0.1564474076471909,0.36856853617384494,0.28231142132312964,0.3375967017492064,0.35142059252064106,0.28330685618729085
R15H04,0.7,0.5,2.0,103,28.0,26.0,150,149,143,0.99983122885689,0.9810344303654225,0,0.20522877222171607,0.16373141726365367,0.37899782421999334,0.26985671914050896,0.326706392773508,0.36540569020021063,0.3055264103485446
R15H04,0.7,0.5,2.0,104,28.0,28.0,150,150,147,1.0,0.9958563747187794,0,0.21267175354070064,0.17609613868857274,0.3810953606507229,0.2469542314400961,0.3041185355377045,0.3629310344827586,0.34127125506072864
R15H04,0.7,0.5,2.0,105,30.0,2.0,150,150,132,1.0,0.9273065333032355,0,0.17222888005695686,0.12926518003490653,0.334554128049683,0.3767106867421497,0.4268938059496022,0.33345666530427853,0.275847856806406
R15H04,0.7,0.5,2.0,106,30.0,4.0,150,150,132,1.0,0.9273065333032355,0,0.17317143961030199,0.12776269282193287,0.33409198646111843,0.36274385307546675,0.4128576510446345,0.32351871375856595,0.27035445124823343
R15H04,0.7,0.5,2.0,107,30.0,6.0,150,150,138,1.0,0.9579797352998276,0,0.1750487623820442,0.131248738158697,0.33371566844069145,0.3507495369453976,0.4008068872115013,0.31644051299667914,0.2546749758246481
R15H04,0.7,0.5,2.0,108,30.0,8.0,150,150,138,1.0,0.9579797352998276,0,0.17833678693141566,0.13133751872482127,0.3462277330742501,0.3529125890456666,0.404846749006804,0.3294587945879457,0.24931836407377683
R15H04,0.7,0.5,2.0,109,30.0,10.0,150,150,145,1.0,0.9890898135310887,0,0.19168681343871682,0.1524382633729209,0.35768135464515327,0.3033643159138636,0.35701651911063653,0.3523476678649091,0.27854771273979334
