scenario_id,policy_idx,alpha_on,alpha_off,train_score,train_score_se,train_op_cost,train_W,train_B_H,train_B_L,train_cloud_fraction,diffusion_score,diffusion_W,diffusion_B_H,diffusion_B_L,diffusion_cloud_fraction
R15L01,26,14.0,12.0,0.008379561996054307,0.0028276296357134167,0.008379561996054307,0.030950940894591966,0.0,0.0,0.003736920861865512,0.0038763541222669854,0.025842360815034996,4.2797887922278746e-08,4.279788792227828e-08,1.1736349652897245e-14
R15L01,27,14.0,14.0,0.008379561996054307,0.0028276296357134167,0.008379561996054307,0.030950940894591966,0.0,0.0,0.003736920861865512,0.0038763541222666333,0.025842360815035034,4.279788792227878e-08,4.279788792227833e-08,1.1378657889140244e-14
R15L01,28,16.0,2.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268644,0.025842360815034878,4.2797887922278667e-08,4.279788792227814e-08,1.3412398380311215e-14
R15L01,29,16.0,4.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268326,0.025842360815034885,4.279788792227866e-08,4.2797887922278144e-08,1.3093340981047216e-14
R15L01,30,16.0,6.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268,0.025842360815034895,4.2797887922278667e-08,4.2797887922278164e-08,1.2765976841055373e-14
R15L01,31,16.0,8.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222676685,0.02584236081503492,4.279788792227868e-08,4.279788792227819e-08,1.2430511792929794e-14
R15L01,32,16.0,10.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.00387635412226733,0.025842360815034954,4.2797887922278706e-08,4.279788792227823e-08,1.20872002056354e-14
R15L01,33,16.0,12.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222669854,0.025842360815034996,4.2797887922278746e-08,4.279788792227828e-08,1.1736347708712822e-14
R15L01,34,16.0,14.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222666333,0.025842360815035034,4.279788792227878e-08,4.279788792227833e-08,1.1378314929926715e-14
R15L01,35,16.0,16.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222662738,0.02584236081503507,4.2797887922278806e-08,4.2797887922278376e-08,1.1013922571678153e-14
R15L01,36,18.0,2.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268644,0.025842360815034878,4.2797887922278667e-08,4.279788792227814e-08,1.3412398376598989e-14
R15L01,37,18.0,4.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268326,0.025842360815034885,4.2797887922278667e-08,4.279788792227815e-08,1.3093340977358285e-14
R15L01,38,18.0,6.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268,0.025842360815034895,4.2797887922278667e-08,4.2797887922278164e-08,1.2765976837387984e-14
R15L01,39,18.0,8.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222676685,0.02584236081503492,4.2797887922278687e-08,4.2797887922278184e-08,1.2430511789281453e-14
R15L01,40,18.0,10.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.00387635412226733,0.025842360815034954,4.2797887922278706e-08,4.279788792227823e-08,1.2087200202000715e-14
R15L01,41,18.0,12.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222669854,0.025842360815034996,4.2797887922278746e-08,4.279788792227828e-08,1.1736347703358918e-14
R15L01,42,18.0,14.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222666333,0.025842360815035034,4.279788792227878e-08,4.279788792227833e-08,1.1378313986752307e-14
R15L01,43,18.0,16.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222662733,0.02584236081503507,4.2797887922278806e-08,4.279788792227838e-08,1.1013516785218457e-14
R15L01,44,18.0,18.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.00387635412226591,0.025842360815035114,4.279788792227884e-08,4.2797887922278415e-08,1.0642910898132963e-14
R15L01,45,20.0,2.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268644,0.025842360815034878,4.2797887922278667e-08,4.279788792227814e-08,1.3412398376586164e-14
R15L01,46,20.0,4.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268326,0.025842360815034885,4.2797887922278667e-08,4.279788792227815e-08,1.3093340977345657e-14
R15L01,47,20.0,6.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268,0.025842360815034895,4.2797887922278667e-08,4.2797887922278164e-08,1.2765976837375276e-14
R15L01,48,20.0,8.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222676685,0.02584236081503492,4.2797887922278687e-08,4.2797887922278184e-08,1.2430511789268898e-14
R15L01,49,20.0,10.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.00387635412226733,0.025842360815034954,4.2797887922278706e-08,4.279788792227823e-08,1.2087200201988262e-14
