scenario_id,policy_idx,alpha_on,alpha_off,train_score,train_score_se,train_op_cost,train_W,train_B_H,train_B_L,train_cloud_fraction,diffusion_score,diffusion_W,diffusion_B_H,diffusion_B_L,diffusion_cloud_fraction,K,rho,qH,tau
C01,98,28.0,16.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647086,0.021772275844313908,1.5120410547656268e-10,1.5120410547656268e-10,0.0,40.0,0.05,0.2,0.5
C01,99,28.0,18.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470844,0.021772275844313897,1.5120410547656255e-10,1.5120410547656255e-10,0.0,40.0,0.05,0.2,0.5
C01,100,28.0,20.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647082,0.02177227584431388,1.5120410547656242e-10,1.5120410547656242e-10,0.0,40.0,0.05,0.2,0.5
C01,101,28.0,22.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647079,0.021772275844313863,1.5120410547656232e-10,1.5120410547656232e-10,0.0,40.0,0.05,0.2,0.5
C01,102,28.0,24.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647076,0.02177227584431384,1.512041054765622e-10,1.512041054765622e-10,0.0,40.0,0.05,0.2,0.5
C01,103,28.0,26.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647073,0.02177227584431382,1.5120410547656208e-10,1.5120410547656208e-10,0.0,40.0,0.05,0.2,0.5
C01,104,28.0,28.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647071,0.021772275844313807,1.51204105476562e-10,1.51204105476562e-10,0.0,40.0,0.05,0.2,0.5
C01,105,30.0,2.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470987,0.02177227584431399,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.2,0.5
C01,106,30.0,4.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470987,0.02177227584431399,1.5120410547656312e-10,1.5120410547656312e-10,0.0,40.0,0.05,0.2,0.5
C01,107,30.0,6.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.2,0.5
C01,108,30.0,8.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647095,0.021772275844313967,1.5120410547656304e-10,1.5120410547656304e-10,0.0,40.0,0.05,0.2,0.5
C01,109,30.0,10.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470927,0.021772275844313953,1.5120410547656296e-10,1.5120410547656296e-10,0.0,40.0,0.05,0.2,0.5
C01,110,30.0,12.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647091,0.02177227584431394,1.5120410547656283e-10,1.5120410547656283e-10,0.0,40.0,0.05,0.2,0.5
C01,111,30.0,14.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470887,0.021772275844313925,1.5120410547656276e-10,1.5120410547656276e-10,0.0,40.0,0.05,0.2,0.5
C01,112,30.0,16.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647086,0.021772275844313908,1.5120410547656268e-10,1.5120410547656268e-10,0.0,40.0,0.05,0.2,0.5
C01,113,30.0,18.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470844,0.021772275844313897,1.5120410547656255e-10,1.5120410547656255e-10,0.0,40.0,0.05,0.2,0.5
C01,114,30.0,20.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647082,0.02177227584431388,1.5120410547656242e-10,1.5120410547656242e-10,0.0,40.0,0.05,0.2,0.5
C01,115,30.0,22.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647079,0.021772275844313863,1.5120410547656232e-10,1.5120410547656232e-10,0.0,40.0,0.05,0.2,0.5
C01,116,30.0,24.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647076,0.02177227584431384,1.512041054765622e-10,1.512041054765622e-10,0.0,40.0,0.05,0.2,0.5
C01,117,30.0,26.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647073,0.02177227584431382,1.5120410547656208e-10,1.5120410547656208e-10,0.0,40.0,0.05,0.2,0.5
C01,118,30.0,28.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647071,0.021772275844313807,1.51204105476562e-10,1.51204105476562e-10,0.0,40.0,0.05,0.2,0.5
C01,119,30.0,30.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647069,0.021772275844313793,1.5120410547656188e-10,1.5120410547656188e-10,0.0,40.0,0.05,0.2,0.5
C01,120,32.0,2.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470987,0.02177227584431399,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.2,0.5
C01,121,32.0,4.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470987,0.02177227584431399,1.5120410547656312e-10,1.5120410547656312e-10,0.0,40.0,0.05,0.2,0.5
C01,122,32.0,6.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.2,0.5
C01,123,32.0,8.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647095,0.021772275844313967,1.5120410547656304e-10,1.5120410547656304e-10,0.0,40.0,0.05,0.2,0.5
C01,124,32.0,10.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470927,0.021772275844313953,1.5120410547656296e-10,1.5120410547656296e-10,0.0,40.0,0.05,0.2,0.5
C01,125,32.0,12.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647091,0.02177227584431394,1.5120410547656283e-10,1.5120410547656283e-10,0.0,40.0,0.05,0.2,0.5
C01,126,32.0,14.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647089,0.02177227584431393,1.5120410547656276e-10,1.5120410547656276e-10,0.0,40.0,0.05,0.2,0.5
C01,127,32.0,16.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647086,0.021772275844313908,1.5120410547656268e-10,1.5120410547656268e-10,0.0,40.0,0.05,0.2,0.5
C01,128,32.0,18.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470844,0.021772275844313897,1.5120410547656255e-10,1.5120410547656255e-10,0.0,40.0,0.05,0.2,0.5
C01,129,32.0,20.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647082,0.02177227584431388,1.5120410547656242e-10,1.5120410547656242e-10,0.0,40.0,0.05,0.2,0.5
C01,130,32.0,22.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647079,0.021772275844313863,1.5120410547656232e-10,1.5120410547656232e-10,0.0,40.0,0.05,0.2,0.5
C01,131,32.0,24.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647076,0.02177227584431384,1.512041054765622e-10,1.512041054765622e-10,0.0,40.0,0.05,0.2,0.5
C01,132,32.0,26.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647073,0.02177227584431382,1.5120410547656208e-10,1.5120410547656208e-10,0.0,40.0,0.05,0.2,0.5
C01,133,32.0,28.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647071,0.021772275844313807,1.51204105476562e-10,1.51204105476562e-10,0.0,40.0,0.05,0.2,0.5
C01,134,32.0,30.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647069,0.021772275844313793,1.5120410547656188e-10,1.5120410547656188e-10,0.0,40.0,0.05,0.2,0.5
C01,135,32.0,32.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647066,0.021772275844313776,1.5120410547656177e-10,1.5120410547656177e-10,0.0,40.0,0.05,0.2,0.5
C01,136,34.0,2.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470987,0.02177227584431399,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.2,0.5
C01,137,34.0,4.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470987,0.02177227584431399,1.5120410547656312e-10,1.5120410547656312e-10,0.0,40.0,0.05,0.2,0.5
C01,138,34.0,6.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.2,0.5
C01,139,34.0,8.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647095,0.021772275844313967,1.5120410547656304e-10,1.5120410547656304e-10,0.0,40.0,0.05,0.2,0.5
C01,140,34.0,10.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470927,0.021772275844313953,1.5120410547656296e-10,1.5120410547656296e-10,0.0,40.0,0.05,0.2,0.5
C01,141,34.0,12.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647091,0.02177227584431394,1.5120410547656283e-10,1.5120410547656283e-10,0.0,40.0,0.05,0.2,0.5
C01,142,34.0,14.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647089,0.02177227584431393,1.5120410547656276e-10,1.5120410547656276e-10,0.0,40.0,0.05,0.2,0.5
C01,143,34.0,16.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647086,0.021772275844313908,1.5120410547656268e-10,1.5120410547656268e-10,0.0,40.0,0.05,0.2,0.5
C01,144,34.0,18.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647084,0.021772275844313894,1.5120410547656255e-10,1.5120410547656255e-10,0.0,40.0,0.05,0.2,0.5
C01,145,34.0,20.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647082,0.02177227584431388,1.5120410547656242e-10,1.5120410547656242e-10,0.0,40.0,0.05,0.2,0.5
C01,146,34.0,22.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647079,0.021772275844313863,1.5120410547656232e-10,1.5120410547656232e-10,0.0,40.0,0.05,0.2,0.5
C01,147,34.0,24.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647076,0.02177227584431384,1.512041054765622e-10,1.512041054765622e-10,0.0,40.0,0.05,0.2,0.5
C01,148,34.0,26.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647073,0.02177227584431382,1.5120410547656208e-10,1.5120410547656208e-10,0.0,40.0,0.05,0.2,0.5
C01,149,34.0,28.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647071,0.021772275844313807,1.51204105476562e-10,1.51204105476562e-10,0.0,40.0,0.05,0.2,0.5
C01,150,34.0,30.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647069,0.021772275844313793,1.5120410547656188e-10,1.5120410547656188e-10,0.0,40.0,0.05,0.2,0.5
C01,151,34.0,32.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647066,0.021772275844313776,1.5120410547656177e-10,1.5120410547656177e-10,0.0,40.0,0.05,0.2,0.5
C01,152,34.0,34.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647064,0.021772275844313762,1.5120410547656167e-10,1.5120410547656167e-10,0.0,40.0,0.05,0.2,0.5
C01,153,36.0,2.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470987,0.02177227584431399,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.2,0.5
C01,154,36.0,4.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470987,0.02177227584431399,1.5120410547656312e-10,1.5120410547656312e-10,0.0,40.0,0.05,0.2,0.5
C01,155,36.0,6.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.2,0.5
C01,156,36.0,8.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647095,0.021772275844313967,1.5120410547656304e-10,1.5120410547656304e-10,0.0,40.0,0.05,0.2,0.5
C01,157,36.0,10.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470927,0.021772275844313953,1.5120410547656296e-10,1.5120410547656296e-10,0.0,40.0,0.05,0.2,0.5
C01,158,36.0,12.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647091,0.02177227584431394,1.5120410547656283e-10,1.5120410547656283e-10,0.0,40.0,0.05,0.2,0.5
C01,159,36.0,14.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647089,0.02177227584431393,1.5120410547656276e-10,1.5120410547656276e-10,0.0,40.0,0.05,0.2,0.5
C01,160,36.0,16.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647086,0.021772275844313908,1.5120410547656268e-10,1.5120410547656268e-10,0.0,40.0,0.05,0.2,0.5
C01,161,36.0,18.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647084,0.021772275844313894,1.5120410547656255e-10,1.5120410547656255e-10,0.0,40.0,0.05,0.2,0.5
C01,162,36.0,20.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647082,0.02177227584431388,1.5120410547656242e-10,1.5120410547656242e-10,0.0,40.0,0.05,0.2,0.5
C01,163,36.0,22.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647079,0.021772275844313863,1.5120410547656232e-10,1.5120410547656232e-10,0.0,40.0,0.05,0.2,0.5
C01,164,36.0,24.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647076,0.02177227584431384,1.512041054765622e-10,1.512041054765622e-10,0.0,40.0,0.05,0.2,0.5
C01,165,36.0,26.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647073,0.02177227584431382,1.5120410547656208e-10,1.5120410547656208e-10,0.0,40.0,0.05,0.2,0.5
C01,166,36.0,28.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647071,0.021772275844313807,1.51204105476562e-10,1.51204105476562e-10,0.0,40.0,0.05,0.2,0.5
C01,167,36.0,30.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647069,0.021772275844313793,1.5120410547656188e-10,1.5120410547656188e-10,0.0,40.0,0.05,0.2,0.5
C01,168,36.0,32.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647066,0.021772275844313776,1.5120410547656177e-10,1.5120410547656177e-10,0.0,40.0,0.05,0.2,0.5
C01,169,36.0,34.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647064,0.021772275844313762,1.5120410547656167e-10,1.5120410547656167e-10,0.0,40.0,0.05,0.2,0.5
C01,170,36.0,36.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470614,0.021772275844313745,1.5120410547656154e-10,1.5120410547656154e-10,0.0,40.0,0.05,0.2,0.5
C01,171,38.0,2.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470987,0.02177227584431399,1.5120410547656312e-10,1.5120410547656312e-10,0.0,40.0,0.05,0.2,0.5
C01,172,38.0,4.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470987,0.02177227584431399,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.2,0.5
C01,173,38.0,6.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647098,0.021772275844313987,1.5120410547656312e-10,1.5120410547656312e-10,0.0,40.0,0.05,0.2,0.5
C01,174,38.0,8.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647096,0.021772275844313974,1.5120410547656307e-10,1.5120410547656307e-10,0.0,40.0,0.05,0.2,0.5
C01,175,38.0,10.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470927,0.021772275844313953,1.5120410547656296e-10,1.5120410547656296e-10,0.0,40.0,0.05,0.2,0.5
C01,176,38.0,12.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470896,0.021772275844313932,1.5120410547656286e-10,1.5120410547656286e-10,0.0,40.0,0.05,0.2,0.5
C01,177,38.0,14.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470887,0.021772275844313925,1.5120410547656273e-10,1.5120410547656273e-10,0.0,40.0,0.05,0.2,0.5
C01,178,38.0,16.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647086,0.021772275844313908,1.5120410547656265e-10,1.5120410547656265e-10,0.0,40.0,0.05,0.2,0.5
C01,179,38.0,18.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647084,0.021772275844313894,1.5120410547656252e-10,1.5120410547656252e-10,0.0,40.0,0.05,0.2,0.5
C01,180,38.0,20.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647082,0.02177227584431388,1.5120410547656242e-10,1.5120410547656242e-10,0.0,40.0,0.05,0.2,0.5
C01,181,38.0,22.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470796,0.021772275844313866,1.5120410547656232e-10,1.5120410547656232e-10,0.0,40.0,0.05,0.2,0.5
C01,182,38.0,24.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647076,0.02177227584431384,1.512041054765622e-10,1.512041054765622e-10,0.0,40.0,0.05,0.2,0.5
C01,183,38.0,26.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470736,0.021772275844313824,1.5120410547656208e-10,1.5120410547656208e-10,0.0,40.0,0.05,0.2,0.5
C01,184,38.0,28.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470714,0.02177227584431381,1.5120410547656198e-10,1.5120410547656198e-10,0.0,40.0,0.05,0.2,0.5
C01,185,38.0,30.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470692,0.021772275844313797,1.512041054765619e-10,1.512041054765619e-10,0.0,40.0,0.05,0.2,0.5
C01,186,38.0,32.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647066,0.021772275844313776,1.5120410547656177e-10,1.5120410547656177e-10,0.0,40.0,0.05,0.2,0.5
C01,187,38.0,34.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647064,0.021772275844313762,1.5120410547656167e-10,1.5120410547656167e-10,0.0,40.0,0.05,0.2,0.5
C01,188,38.0,36.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.0032658413766470614,0.021772275844313745,1.5120410547656154e-10,1.5120410547656154e-10,0.0,40.0,0.05,0.2,0.5
C01,189,38.0,38.0,0.0034944028587943795,3.214858219203362e-05,0.0034944028587943795,0.023296019058629196,0.0,0.0,0.0,0.003265841376647059,0.021772275844313727,1.512041054765614e-10,1.512041054765614e-10,0.0,40.0,0.05,0.2,0.5
C02,0,2.0,2.0,0.034529770870089495,0.005179027519661462,0.034529770870089495,0.02361187601989881,0.0,0.0,0.03098798946710467,0.003489508502978681,0.02177222982209039,1.512015760834861e-10,1.511702662887186e-10,0.0002236740296651225,40.0,0.05,0.2,2.0
C02,1,4.0,2.0,0.0044055088631318766,0.00047839752155130576,0.0044055088631318766,0.023700425380263235,0.0,0.0,0.000850445056092392,0.003265904152926803,0.021772275830982506,1.5120410476480982e-10,1.5120409596561616e-10,6.277827942750464e-08,40.0,0.05,0.2,2.0
C02,2,4.0,4.0,0.004636674584672916,0.0006492576752305867,0.004636674584672916,0.023702276391100424,0.0,0.0,0.0010813331260078535,0.003265904140726226,0.021772275830989875,1.5120410476496357e-10,1.5120409596759077e-10,6.276607774442941e-08,40.0,0.05,0.2,2.0
C02,3,6.0,2.0,0.0035546614116879205,3.400220911191954e-05,0.0035546614116879205,0.023697742744586137,0.0,0.0,0.0,0.0032658413996679396,0.021772275844285843,1.5120410547614012e-10,1.5120410547291776e-10,2.3025063316793e-11,40.0,0.05,0.2,2.0
C02,4,6.0,4.0,0.0035546614116879205,3.400220911191954e-05,0.0035546614116879205,0.023697742744586137,0.0,0.0,0.0,0.003265841399658341,0.021772275844285923,1.512041054761403e-10,1.512041054729193e-10,2.3015452371273113e-11,40.0,0.05,0.2,2.0
C02,5,6.0,6.0,0.0035546614116879205,3.400220911191954e-05,0.0035546614116879205,0.023697742744586137,0.0,0.0,0.0,0.003265841399653807,0.021772275844286045,1.5120410547614058e-10,1.5120410547292024e-10,2.3010899939288645e-11,40.0,0.05,0.2,2.0
C02,6,8.0,2.0,0.0035546614116879205,3.400220911191954e-05,0.0035546614116879205,0.023697742744586137,0.0,0.0,0.0,0.0032658413766469274,0.02177227584431285,1.512041054765581e-10,1.512041054765581e-10,0.0,40.0,0.05,0.2,2.0
C02,7,8.0,4.0,0.0035546614116879205,3.400220911191954e-05,0.0035546614116879205,0.023697742744586137,0.0,0.0,0.0,0.0032658413766469274,0.02177227584431285,1.512041054765581e-10,1.512041054765581e-10,0.0,40.0,0.05,0.2,2.0
